condition_type,day_type,condition_value,end_station_name,return_count,end_lat,end_lng,total_returns_in_group,return_share
snow,weekday,snowy,Public Rack - Harlem and W. 59th,1,41.78495,-87.8011,84709,1.1805121061516485e-05
snow,weekday,snowy,Public Rack - Harold Washington Park,5,41.801089,-87.58479100000001,84709,5.902560530758243e-05
snow,weekday,snowy,Public Rack - Hiawatha & Mendota,1,42.00699,-87.778007,84709,1.1805121061516485e-05
snow,weekday,snowy,Public Rack - Hollywood Park,3,41.98929,-87.71182,84709,3.541536318454946e-05
snow,weekday,snowy,Public Rack - Homan Ave & Roosevelt,1,41.86649,-87.710786,84709,1.1805121061516485e-05
snow,weekday,snowy,Public Rack - Hoyne Ave & 51st St,1,41.801001,-87.676773,84709,1.1805121061516485e-05
snow,weekday,snowy,Public Rack - Hyde Park Blvd & 55th St,15,41.795,-87.584113,84709,0.00017707681592274728
snow,weekday,snowy,Public Rack - Independence Blvd & Roosevelt,1,41.8662123,-87.7184969,84709,1.1805121061516485e-05
snow,weekday,snowy,Public Rack - Irving Park Rd & Leclaire Ave,1,41.953418,-87.754841,84709,1.1805121061516485e-05
snow,weekday,snowy,Public Rack - Jeffrey Blvd & 71st St,1,41.766333,-87.576154,84709,1.1805121061516485e-05
snow,weekday,snowy,Public Rack - Jensen Park,1,41.964864,-87.720774,84709,1.1805121061516485e-05
snow,weekday,snowy,Public Rack - Jonathan Y Scammon Public School,4,41.941612,-87.73237200000001,84709,4.722048424606594e-05
snow,weekday,snowy,Public Rack - Karlov Ave & Kamerling Ave,3,41.90562099999999,-87.72863600000001,84709,3.541536318454946e-05
snow,weekday,snowy,Public Rack - Keating & Peterson,3,41.990159,-87.747183,84709,3.541536318454946e-05
snow,weekday,snowy,Public Rack - Kedvale Ave & 63rd St W,2,41.778761,-87.726892,84709,2.361024212303297e-05
snow,weekday,snowy,Public Rack - Kedzie & 103rd St - W,1,41.705247,-87.70142400000002,84709,1.1805121061516485e-05
snow,weekday,snowy,Public Rack - Kedzie Ave & 54th St - SE,1,41.794326,-87.703471,84709,1.1805121061516485e-05
snow,weekday,snowy,Public Rack - Kedzie Ave & 64th St - SE,2,41.776985,-87.702916,84709,2.361024212303297e-05
snow,weekday,snowy,Public Rack - Kedzie Ave & Argyle St,6,41.972097000000005,-87.708572,84709,7.083072636909891e-05
snow,weekday,snowy,Public Rack - Kedzie Ave & Walnut St,3,41.885891,-87.706425,84709,3.541536318454946e-05
snow,weekday,snowy,Public Rack - Kenneth & Carmen,2,41.972642,-87.739239,84709,2.361024212303297e-05
snow,weekday,snowy,Public Rack - Kenton & Lawrence,1,41.96798900000001,-87.743049,84709,1.1805121061516485e-05
snow,weekday,snowy,Public Rack - Keystone Ave & Irving Park Rd,3,41.953449,-87.72963499999999,84709,3.541536318454946e-05
snow,weekday,snowy,Public Rack - Keystone Ave & North Ave,1,41.909623,-87.727951,84709,1.1805121061516485e-05
snow,weekday,snowy,Public Rack - Kilpatrick & Elston,2,41.970024,-87.74341,84709,2.361024212303297e-05
snow,weekday,snowy,Public Rack - Kimball & Ardmore,6,41.98702399999999,-87.71397,84709,7.083072636909891e-05
snow,weekday,snowy,Public Rack - Kimball Ave & Carmen Ave,1,41.973896,-87.713297,84709,1.1805121061516485e-05
snow,weekday,snowy,Public Rack - King Dr & 115th St,1,41.685239,-87.613418,84709,1.1805121061516485e-05
snow,weekday,snowy,Public Rack - Kinzua Ave & Devon Ave,1,41.9979207,-87.7653719,84709,1.1805121061516485e-05
snow,weekday,snowy,Public Rack - Komensky Ave & 59th St,1,41.78610903777778,-87.72361833555556,84709,1.1805121061516485e-05
snow,weekday,snowy,Public Rack - Kostner Ave & North Ave,1,41.908816,-87.736463,84709,1.1805121061516485e-05
snow,weekday,snowy,Public Rack - Lafayette Ave & 95th St,1,41.721787,-87.624939,84709,1.1805121061516485e-05
snow,weekday,snowy,Public Rack - Langley Ave & 49th St,5,41.805218,-87.609076,84709,5.902560530758243e-05
snow,weekday,snowy,Public Rack - Langley Ave & Oakwood Blvd,1,41.822839,-87.609525,84709,1.1805121061516485e-05
snow,weekday,snowy,Public Rack - Lawndale Ave & Diversey Ave,3,41.931702,-87.719254,84709,3.541536318454946e-05
snow,weekday,snowy,Public Rack - Leamington & Elston,1,41.977894,-87.75631500000001,84709,1.1805121061516485e-05
snow,weekday,snowy,Public Rack - Lockwood Ave & Diversey Ave,2,41.93154100000001,-87.75904,84709,2.361024212303297e-05
snow,weekday,snowy,Public Rack - Loomis Blvd & 47th St,1,41.808746,-87.66026,84709,1.1805121061516485e-05
snow,weekday,snowy,Public Rack - Lowell Ave & Elston Ave,1,41.96614,-87.737,84709,1.1805121061516485e-05
snow,weekday,snowy,Public Rack - Menard Ave & Dakin St - midblock,1,41.951732,-87.772005,84709,1.1805121061516485e-05
snow,weekday,snowy,Public Rack - Milwaukee Ave & Addison St,1,41.94651,-87.735721,84709,1.1805121061516485e-05
snow,weekday,snowy,Public Rack - Milwaukee Ave & Diversey Ave,11,41.93123,-87.711501,84709,0.00012985633167668134
snow,weekday,snowy,Public Rack - Milwaukee Ave & Haussen Ct,1,41.937752,-87.721623,84709,1.1805121061516485e-05
snow,weekday,snowy,Public Rack - Milwaukee Ave & Higgins Ave,3,41.9685964,-87.7612092,84709,3.541536318454946e-05
snow,weekday,snowy,Public Rack - Milwaukee Ave & School St,2,41.940648,-87.726087,84709,2.361024212303297e-05
snow,weekday,snowy,Public Rack - Milwaukee Ave & Warner Ave,3,41.9562591,-87.7507656,84709,3.541536318454946e-05
snow,weekday,snowy,Public Rack - Minuteman Park,1,41.785333,-87.7626015,84709,1.1805121061516485e-05
snow,weekday,snowy,Public Rack - Monticello Ave & Belmont Ave,1,41.939472,-87.718423,84709,1.1805121061516485e-05
snow,weekday,snowy,Public Rack - Nashotah & Northwest Hwy,2,41.988141,-87.79144699999999,84709,2.361024212303297e-05
snow,weekday,snowy,Public Rack - Natoma Ave & Bryn Mawr Ave,3,41.982886,-87.790461,84709,3.541536318454946e-05
snow,weekday,snowy,Public Rack - Oak Park & Higgins,1,41.978888,-87.796235,84709,1.1805121061516485e-05
snow,weekday,snowy,Public Rack - Odell & Talcott,1,41.98731,-87.81023,84709,1.1805121061516485e-05
snow,weekday,snowy,Public Rack - Olmstead Ave & Oliphant Ave,2,42.0023112,-87.8170946,84709,2.361024212303297e-05
snow,weekday,snowy,Public Rack - Parkside & 63rd,2,41.77813199999999,-87.76303599999999,84709,2.361024212303297e-05
snow,weekday,snowy,Public Rack - Parkside & Archer,1,41.795696,-87.76347500000001,84709,1.1805121061516485e-05
snow,weekday,snowy,Public Rack - Parkside & Elston,2,41.985467,-87.76958299999998,84709,2.361024212303297e-05
snow,weekday,snowy,Public Rack - Penn Elementary School / KIPP Ascend Middle School,1,41.8586742,-87.7223835,84709,1.1805121061516485e-05
snow,weekday,snowy,Public Rack - Peterson Ave & Bernard Ave,1,41.990234,-87.715634,84709,1.1805121061516485e-05
snow,weekday,snowy,Public Rack - Peterson Ave & Drake Ave,1,41.990119,-87.717337,84709,1.1805121061516485e-05
snow,weekday,snowy,Public Rack - Prairie Ave & 47th St,7,41.809497,-87.618997,84709,8.26358474306154e-05
snow,weekday,snowy,Public Rack - Prairie Ave & Garfield Blvd N,2,41.79480875,-87.61890696,84709,2.361024212303297e-05
snow,weekday,snowy,Public Rack - Pulaski Rd & 44th St,5,41.8129,-87.72249999999998,84709,5.902560530758243e-05
snow,weekday,snowy,Public Rack - Pulaski Rd & Fullerton Ave,1,41.924618,-87.727398,84709,1.1805121061516485e-05
snow,weekday,snowy,Public Rack - Richmond St & Thorndale Ave,1,41.988931,-87.702785,84709,1.1805121061516485e-05
snow,weekday,snowy,Public Rack - Rockwell & Division,5,41.90282,-87.692397,84709,5.902560530758243e-05
snow,weekday,snowy,Public Rack - South Shore Dr & 71st St,10,41.766206,-87.562789,84709,0.00011805121061516486
snow,weekday,snowy,Public Rack - Spaulding Ave & Bryn Mawr Ave,1,41.982964,-87.711441,84709,1.1805121061516485e-05
snow,weekday,snowy,Public Rack - Spaulding Ave & Evergreen Ave,7,41.905317,-87.70952099999998,84709,8.26358474306154e-05
snow,weekday,snowy,Public Rack - Spaulding Ave & Foster Ave,1,41.975921,-87.71041499999998,84709,1.1805121061516485e-05
snow,weekday,snowy,Public Rack - Spaulding Ave & North Ave,3,41.910138,-87.709553,84709,3.541536318454946e-05
snow,weekday,snowy,Public Rack - Springfield Ave & Lawrence Ave,1,41.9683986,-87.7256873,84709,1.1805121061516485e-05
snow,weekday,snowy,Public Rack - Talman Ave & 51st St,1,41.800908,-87.690802,84709,1.1805121061516485e-05
snow,weekday,snowy,Public Rack - Washtenaw Ave & Devon Ave,4,41.997764,-87.697221,84709,4.722048424606594e-05
snow,weekday,snowy,Public Rack - Washtenaw Ave & Superior St,13,41.894738,-87.69520399999999,84709,0.0001534665737997143
snow,weekday,snowy,Public Rack - Western Ave & 96th St,1,41.718621,-87.681516,84709,1.1805121061516485e-05
snow,weekday,snowy,Public Rack - Western Ave & Devon Ave,5,41.997579,-87.689713,84709,5.902560530758243e-05
snow,weekday,snowy,Public Rack - Western Blvd & 49th St,4,41.80478,-87.683749,84709,4.722048424606594e-05
snow,weekday,snowy,Public Rack - Whipple St & 63rd St,2,41.77888,-87.699811,84709,2.361024212303297e-05
snow,weekday,snowy,Public Rack - Wilbur Wright College South,2,41.95828,-87.78744999999999,84709,2.361024212303297e-05
snow,weekday,snowy,Public Rack - Woodlawn Ave & 63rd St N,15,41.78062099999999,-87.596033,84709,0.00017707681592274728
snow,weekday,snowy,Pulaski Rd & 51st St,13,41.800434,-87.7247496,84709,0.0001534665737997143
snow,weekday,snowy,Pulaski Rd & 54th St,2,41.79499,-87.72361,84709,2.361024212303297e-05
snow,weekday,snowy,Pulaski Rd & 75th St,1,41.75725,-87.72247,84709,1.1805121061516485e-05
snow,weekday,snowy,Pulaski Rd & Ann Lurie Pl,7,41.81644,-87.7248,84709,8.26358474306154e-05
snow,weekday,snowy,Pulaski Rd & Congress Pkwy,9,41.87441021003816,-87.72609159350395,84709,0.00010624608955364838
snow,weekday,snowy,Pulaski Rd & Eddy St,8,41.946264,-87.731023,84709,9.444096849213188e-05
snow,weekday,snowy,Pulaski Rd & Lake St,1,41.885409,-87.726491,84709,1.1805121061516485e-05
snow,weekday,snowy,Racine Ave & 115th St,2,41.68476,-87.65196,84709,2.361024212303297e-05
snow,weekday,snowy,Racine Ave & 13th St,16,41.865054,-87.656959,84709,0.00018888193698426376
snow,weekday,snowy,Racine Ave & 15th St,39,41.861267,-87.656625,84709,0.00046039972139914296
snow,weekday,snowy,Racine Ave & 18th St,123,41.8583996,-87.6564226,84709,0.0014520298905665277
snow,weekday,snowy,Racine Ave & 35th St,16,41.83068856472101,-87.65621066093445,84709,0.00018888193698426376
snow,weekday,snowy,Racine Ave & Belmont Ave,129,41.939743,-87.658865,84709,0.0015228606169356267
snow,weekday,snowy,Racine Ave & Broadway,34,41.968235,-87.65965479999998,84709,0.00040137411609156054
snow,weekday,snowy,Racine Ave & Congress Pkwy,198,41.87464,-87.65703,84709,0.0023374139701802642
snow,weekday,snowy,Racine Ave & Fullerton Ave,177,41.925566,-87.658416,84709,0.002089506427888418
snow,weekday,snowy,Racine Ave & Randolph St,58,41.884081224846845,-87.65692072930314,84709,0.0006846970215679561
snow,weekday,snowy,Racine Ave & Washington Blvd,106,41.883073,-87.656952,84709,0.0012513428325207476
snow,weekday,snowy,Racine Ave & Webster Ave,29,41.9216,-87.65859,84709,0.00034234851078397807
snow,weekday,snowy,Racine Ave & Wrightwood Ave,121,41.928887,-87.658971,84709,0.0014284196484434949
snow,weekday,snowy,Racine/Eddy Corral,1,41.9463404,-87.6591024,84709,1.1805121061516485e-05
snow,weekday,snowy,Ravenswood Ave & Berteau Ave,81,41.957921,-87.673567,84709,0.0009562148059828353
snow,weekday,snowy,Ravenswood Ave & Irving Park Rd,65,41.95469,-87.67393,84709,0.0007673328689985716
snow,weekday,snowy,Ravenswood Ave & Lawrence Ave,423,41.968445,-87.674226,84709,0.004993566209021473
snow,weekday,snowy,Rhodes Ave & 32nd St,77,41.836208000000006,-87.613533,84709,0.0009089943217367694
snow,weekday,snowy,Rhodes Ave & 71st St,1,41.766,-87.61172599999999,84709,1.1805121061516485e-05
snow,weekday,snowy,Richmond St & 59th St,3,41.78649,-87.69733,84709,3.541536318454946e-05
snow,weekday,snowy,Richmond St & Diversey Ave,30,41.93190196886,-87.7011951301,84709,0.00035415363184549455
snow,weekday,snowy,Richmond St & Lincoln Ave,6,41.9881174,-87.7031754,84709,7.083072636909891e-05
snow,weekday,snowy,Ridge Blvd & Howard St,5,42.019276,-87.68452,84709,5.902560530758243e-05
snow,weekday,snowy,Ridge Blvd & Touhy Ave,13,42.01213227742,-87.6829126443,84709,0.0001534665737997143
snow,weekday,snowy,Ritchie Ct & Banks St,192,41.906866,-87.626217,84709,0.0022665832438111652
snow,weekday,snowy,Rockwell Ave & Logan Blvd,15,41.92811,-87.69268,84709,0.00017707681592274728
snow,weekday,snowy,Rockwell St & 47th St,3,41.80853,-87.68942,84709,3.541536318454946e-05
snow,weekday,snowy,Rockwell St & 57th St,1,41.79031,-87.68888,84709,1.1805121061516485e-05
snow,weekday,snowy,Rockwell St & Archer Ave,11,41.82272,-87.68982,84709,0.00012985633167668134
snow,weekday,snowy,Rockwell St & Cermak Rd,3,41.851644,-87.690621,84709,3.541536318454946e-05
snow,weekday,snowy,Rockwell St & Division St,1,41.90275,-87.69202,84709,1.1805121061516485e-05
snow,weekday,snowy,Rockwell St & Eastwood Ave,43,41.96590013976,-87.69363849350002,84709,0.0005076202056452088
snow,weekday,snowy,Rockwell St & Fletcher St,14,41.93877151938426,-87.69298122576966,84709,0.0001652716948612308
snow,weekday,snowy,Rockwell/Irving Park Hub,6,41.954212,-87.69317000000001,84709,7.083072636909891e-05
snow,weekday,snowy,Roscoe & Harlem,1,41.9416062,-87.8072964,84709,1.1805121061516485e-05
snow,weekday,snowy,Rush St & Cedar St,250,41.90230870122,-87.627690528,84709,0.0029512802653791216
snow,weekday,snowy,Rush St & Hubbard St,278,41.890173,-87.626185,84709,0.003281823655101583
snow,weekday,snowy,Rush St & Illinois St,49,41.89087,-87.62584,84709,0.0005784509320143078
snow,weekday,snowy,Rush St & Superior St,235,41.89576474564,-87.6259080327,84709,0.0027742034494563743
snow,weekday,snowy,SCOOTERS CLASSIC - 2132 W Hubbard ST,5,41.88996749470834,-87.6801560819149,84709,5.902560530758243e-05
snow,weekday,snowy,Sacramento Ave & 51st St,1,41.80068000000001,-87.69895,84709,1.1805121061516485e-05
snow,weekday,snowy,Sacramento Ave & Linden Pl,8,41.92575,-87.70258,84709,9.444096849213188e-05
snow,weekday,snowy,Sacramento Ave & Lunt Ave,2,42.0082,-87.70461000000002,84709,2.361024212303297e-05
snow,weekday,snowy,Sacramento Ave & Lyndale St,7,41.92235,-87.70241,84709,8.26358474306154e-05
snow,weekday,snowy,Sacramento Blvd & Addison St,7,41.94609,-87.702988,84709,8.26358474306154e-05
snow,weekday,snowy,Sacramento Blvd & Franklin Blvd,10,41.89046879243862,-87.70260751247406,84709,0.00011805121061516486
snow,weekday,snowy,Sacramento Blvd & Fulton Ave,5,41.886528,-87.70167,84709,5.902560530758243e-05
snow,weekday,snowy,Sacramento Blvd & Polk St,3,41.870959,-87.700259,84709,3.541536318454946e-05
snow,weekday,snowy,Sangamon St & Adams St,48,41.879090000000005,-87.65128,84709,0.0005666458109527913
snow,weekday,snowy,Sangamon St & Lake St,210,41.88577925240433,-87.65102460980414,84709,0.002479075422918462
snow,weekday,snowy,Sangamon St & Washington Blvd,182,41.883165,-87.6511,84709,0.0021485320331960005
snow,weekday,snowy,Sawyer Ave & Fullerton Ave,8,41.92448,-87.70919999999998,84709,9.444096849213188e-05
snow,weekday,snowy,Sawyer Ave & Irving Park Rd,22,41.953598557720426,-87.70931008347263,84709,0.0002597126633533627
snow,weekday,snowy,Sayre Ave & Diversey Ave,1,41.93098,-87.80106,84709,1.1805121061516485e-05
snow,weekday,snowy,Sedgwick St & Chicago Ave,28,41.89677,-87.6386,84709,0.0003305433897224616
snow,weekday,snowy,Sedgwick St & Huron St,337,41.894666,-87.638437,84709,0.003978325797731056
snow,weekday,snowy,Sedgwick St & North Ave,189,41.910983,-87.638525,84709,0.002231167880626616
snow,weekday,snowy,Sedgwick St & North Ave*,42,41.910983,-87.638525,84709,0.0004958150845836924
snow,weekday,snowy,Sedgwick St & Schiller St,60,41.907626,-87.638566,84709,0.0007083072636909891
snow,weekday,snowy,Sedgwick St & Webster Ave,206,41.922167,-87.638888,84709,0.002431854938672396
snow,weekday,snowy,Seeley Ave & Roscoe St,87,41.943403,-87.679618,84709,0.0010270455323519343
snow,weekday,snowy,Seminary Ave & Belden Ave,12,41.923390000000005,-87.65599,84709,0.00014166145273819783
snow,weekday,snowy,Shedd Aquarium,112,41.86722596201104,-87.61535540410257,84709,0.0013221735588898463
snow,weekday,snowy,Sheffield Ave & Addison St,81,41.947017,-87.654418,84709,0.0009562148059828353
snow,weekday,snowy,Sheffield Ave & Fletcher St,25,41.93901,-87.65321000000002,84709,0.00029512802653791214
snow,weekday,snowy,Sheffield Ave & Fullerton Ave,280,41.9256163,-87.65365740000001,84709,0.003305433897224616
snow,weekday,snowy,Sheffield Ave & Fullerton Ave*,107,41.9256163,-87.6536574,84709,0.001263147953582264
snow,weekday,snowy,Sheffield Ave & Kingsbury St,188,41.91052201283299,-87.653106010569,84709,0.0022193627595650995
snow,weekday,snowy,Sheffield Ave & Kingsbury St*,45,41.910522,-87.653106,84709,0.0005312304477682419
snow,weekday,snowy,Sheffield Ave & Waveland Ave,152,41.949399,-87.654529,84709,0.001794378401350506
snow,weekday,snowy,Sheffield Ave & Webster Ave,230,41.92154,-87.653818,84709,0.0027151778441487917
snow,weekday,snowy,Sheffield Ave & Wellington Ave,193,41.936253484169214,-87.6526620968688,84709,0.0022783883648726817
snow,weekday,snowy,Sheffield Ave & Willow St,182,41.913688,-87.652855,84709,0.0021485320331960005
snow,weekday,snowy,Sheffield Ave & Wrightwood Ave,173,41.928712,-87.653833,84709,0.002042285943642352
snow,weekday,snowy,Sheffield/Cornelia Corral,5,41.9452875,-87.6542225,84709,5.902560530758243e-05
snow,weekday,snowy,Sheffield/Newport Corral,3,41.9446132,-87.6542018,84709,3.541536318454946e-05
snow,weekday,snowy,Sheridan Rd & Argyle St,102,41.97328682025978,-87.65475958585739,84709,0.0012041223482746816
snow,weekday,snowy,Sheridan Rd & Berwyn Ave,17,41.97828,-87.65529,84709,0.00020068705804578027
snow,weekday,snowy,Sheridan Rd & Buena Ave,157,41.95849095778336,-87.65498859932366,84709,0.0018534040066580883
snow,weekday,snowy,Sheridan Rd & Columbia Ave,53,42.004583,-87.661406,84709,0.0006256714162603738
snow,weekday,snowy,Sheridan Rd & Greenleaf Ave,17,42.01058656284,-87.66241209479999,84709,0.00020068705804578027
snow,weekday,snowy,Sheridan Rd & Irving Park Rd,247,41.954245,-87.654406,84709,0.002915864902194572
snow,weekday,snowy,Sheridan Rd & Lawrence Ave,68,41.969517,-87.654691,84709,0.0008027482321831211
snow,weekday,snowy,Sheridan Rd & Loyola Ave,44,42.00104377979,-87.6611982433,84709,0.0005194253267067254
snow,weekday,snowy,Sheridan Rd & Montrose Ave,191,41.96167,-87.65464,84709,0.002254778122749649
snow,weekday,snowy,Sheridan Rd & Noyes St (NU),205,42.058239,-87.677432,84709,0.0024200498176108797
snow,weekday,snowy,Shields Ave & 28th Pl,67,41.842733,-87.635491,84709,0.0007909431111216045
snow,weekday,snowy,Shields Ave & 31st St,69,41.838464,-87.635406,84709,0.0008145533532446375
snow,weekday,snowy,Shields Ave & 43rd St,2,41.81620767856,-87.6348193497,84709,2.361024212303297e-05
snow,weekday,snowy,Shore Dr & 53rd St,10,41.79945,-87.58237,84709,0.00011805121061516486
snow,weekday,snowy,Shore Dr & 55th St,168,41.795212,-87.580715,84709,0.0019832603383347696
snow,weekday,snowy,Smith Park,43,41.892048,-87.689397,84709,0.0005076202056452088
snow,weekday,snowy,South Shore Dr & 67th St,4,41.773643,-87.567514,84709,4.722048424606594e-05
snow,weekday,snowy,South Shore Dr & 71st St,2,41.7664094567,-87.5656875719,84709,2.361024212303297e-05
snow,weekday,snowy,South Shore Dr & 74th St,7,41.76218896038,-87.55927465,84709,8.26358474306154e-05
snow,weekday,snowy,Southport Ave & Belmont Ave,149,41.93947775040509,-87.6637476682663,84709,0.0017589630381659564
snow,weekday,snowy,Southport Ave & Clark St,56,41.957081,-87.664199,84709,0.0006610867794449232
snow,weekday,snowy,Southport Ave & Clybourn Ave,136,41.92126022238193,-87.66539180184805,84709,0.0016054964643662422
snow,weekday,snowy,Southport Ave & Grace St,38,41.95155,-87.66404,84709,0.0004485946003376265
snow,weekday,snowy,Southport Ave & Irving Park Rd,99,41.954177,-87.664358,84709,0.0011687069850901321
snow,weekday,snowy,Southport Ave & Roscoe St,215,41.943739,-87.66402,84709,0.0025381010282260444
snow,weekday,snowy,Southport Ave & Waveland Ave,200,41.948226,-87.6640712,84709,0.002361024212303297
snow,weekday,snowy,Southport Ave & Waveland Ave*,53,41.948226,-87.6640712,84709,0.0006256714162603738
snow,weekday,snowy,Southport Ave & Wellington Ave,200,41.93577461766458,-87.66360014677048,84709,0.002361024212303297
snow,weekday,snowy,Southport Ave & Wrightwood Ave,146,41.92877300000001,-87.663913,84709,0.0017235476749814069
snow,weekday,snowy,Southport Ave & Wrightwood Ave*,35,41.928773,-87.663913,84709,0.000413179237153077
snow,weekday,snowy,Spaulding Ave & 16th St,3,41.8590732,-87.7078929,84709,3.541536318454946e-05
snow,weekday,snowy,Spaulding Ave & Armitage Ave,77,41.91710803478932,-87.71022096276283,84709,0.0009089943217367694
snow,weekday,snowy,Spaulding Ave & Division St,61,41.90270659438,-87.709219571,84709,0.0007201123847525056
snow,weekday,snowy,Spaulding Ave & Milwaukee Ave,13,41.93089,-87.71072,84709,0.0001534665737997143
snow,weekday,snowy,Springfield Ave & 47th St,2,41.8080713,-87.7212202,84709,2.361024212303297e-05
snow,weekday,snowy,Springfield Ave & 71st St,1,41.764484,-87.72002800000001,84709,1.1805121061516485e-05
snow,weekday,snowy,Springfield Ave & North Ave,6,41.910158,-87.723831,84709,7.083072636909891e-05
snow,weekday,snowy,St Clair St & Ohio St,86,41.89238,-87.62264,84709,0.0010152404112904177
snow,weekday,snowy,St Louis Ave & 51st St,1,41.80095,-87.71104,84709,1.1805121061516485e-05
snow,weekday,snowy,St Louis Ave & 59th St,8,41.78589,-87.71057,84709,9.444096849213188e-05
snow,weekday,snowy,St Louis Ave & Foster Ave,10,41.97598370000001,-87.7159844,84709,0.00011805121061516486
snow,weekday,snowy,St. Clair St & Erie St,460,41.89434700980045,-87.62280048612229,84709,0.005430355688297583
snow,weekday,snowy,St. Clair St & Erie St 1,25,41.894400000000005,-87.62286,84709,0.00029512802653791214
snow,weekday,snowy,St. Clair St & Erie St 2,34,41.89445,-87.62268000000002,84709,0.00040137411609156054
snow,weekday,snowy,St. Louis & 71st St,3,41.764354,-87.71012099999999,84709,3.541536318454946e-05
snow,weekday,snowy,St. Louis Ave & Balmoral Ave,18,41.98039423475,-87.7161149615,84709,0.00021249217910729675
snow,weekday,snowy,St. Louis Ave & Fullerton Ave,54,41.92481559681187,-87.71449506282805,84709,0.0006374765373218902
snow,weekday,snowy,State St & 123rd St,1,41.67064383687979,-87.62258648872375,84709,1.1805121061516485e-05
snow,weekday,snowy,State St & 19th St,41,41.856594,-87.627542,84709,0.0004840099635221759
snow,weekday,snowy,State St & 29th St,10,41.84170699999999,-87.626938,84709,0.00011805121061516486
snow,weekday,snowy,State St & 33rd St,188,41.834734,-87.625813,84709,0.0022193627595650995
snow,weekday,snowy,State St & 35th St,67,41.8310363140161,-87.62679755687714,84709,0.0007909431111216045
snow,weekday,snowy,State St & 54th St,1,41.796642,-87.625923,84709,1.1805121061516485e-05
snow,weekday,snowy,State St & 76th St,1,41.756971,-87.624621,84709,1.1805121061516485e-05
snow,weekday,snowy,State St & 79th St,4,41.750794,-87.624424,84709,4.722048424606594e-05
snow,weekday,snowy,State St & 95th St,3,41.7218499,-87.6228544,84709,3.541536318454946e-05
snow,weekday,snowy,State St & Chicago Ave,680,41.896617200407526,-87.62857854366302,84709,0.00802748232183121
snow,weekday,snowy,State St & Harrison St,105,41.874053,-87.627716,84709,0.001239537711459231
snow,weekday,snowy,State St & Kinzie St,377,41.8893754597427,-87.62707652193124,84709,0.004450530640191715
snow,weekday,snowy,State St & Pearson St,147,41.897448,-87.62872199999998,84709,0.0017353527960429233
snow,weekday,snowy,State St & Randolph St,235,41.88462107257936,-87.62783423066139,84709,0.0027742034494563743
snow,weekday,snowy,State St & Van Buren St,153,41.877181,-87.627844,84709,0.0018061835224120223
snow,weekday,snowy,Stave St & Armitage Ave,69,41.917741,-87.691392,84709,0.0008145533532446375
snow,weekday,snowy,Stetson Ave & South Water St,161,41.886835,-87.62232,84709,0.0019006244909041542
snow,weekday,snowy,Stewart Ave & 123rd St,1,41.6706,-87.63244,84709,1.1805121061516485e-05
snow,weekday,snowy,Stockton Dr & Wrightwood Ave,166,41.93132,-87.63874200000001,84709,0.0019596500962117368
snow,weekday,snowy,Stony Island Ave & 63rd St,2,41.780506,-87.586853,84709,2.361024212303297e-05
snow,weekday,snowy,Stony Island Ave & 64th St,2,41.778881,-87.58664699999999,84709,2.361024212303297e-05
snow,weekday,snowy,Stony Island Ave & 67th St,3,41.77345849948,-87.5853397391,84709,3.541536318454946e-05
snow,weekday,snowy,Stony Island Ave & 71st St,8,41.7664929373,-87.58646087749999,84709,9.444096849213188e-05
snow,weekday,snowy,Stony Island Ave & 75th St,6,41.7586696704,-87.586882871,84709,7.083072636909891e-05
snow,weekday,snowy,Stony Island Ave & 82nd St,1,41.746559,-87.586005,84709,1.1805121061516485e-05
snow,weekday,snowy,Streeter Dr & Grand Ave,81,41.892278002970286,-87.61204300164603,84709,0.0009562148059828353
snow,weekday,snowy,Streeter Dr/Grand Ave,9,41.89240100000001,-87.612388,84709,0.00010624608955364838
snow,weekday,snowy,Talman Ave & Addison St,52,41.9466358306,-87.69461475800001,84709,0.0006138662951988572
snow,weekday,snowy,The Salt Shed,21,41.90689,-87.65978,84709,0.0002479075422918462
snow,weekday,snowy,Theater on the Lake,49,41.926277,-87.630834,84709,0.0005784509320143078
snow,weekday,snowy,Throop St & 99th St,1,41.71414,-87.6547,84709,1.1805121061516485e-05
snow,weekday,snowy,Throop St & Taylor St,118,41.868968,-87.659141,84709,0.0013930042852589454
snow,weekday,snowy,Tripp Ave & 65th St,4,41.77491,-87.72883,84709,4.722048424606594e-05
snow,weekday,snowy,Troy St & Elston Ave,55,41.94524356848,-87.7066499009,84709,0.0006492816583834067
snow,weekday,snowy,Troy St & Grace St,15,41.950244,-87.706489,84709,0.00017707681592274728
snow,weekday,snowy,Troy St & North Ave,31,41.909769301690005,-87.7052804871,84709,0.00036595875290701104
snow,weekday,snowy,Union Ave & Root St,8,41.819102,-87.643278,84709,9.444096849213188e-05
snow,weekday,snowy,University Ave & 57th St,861,41.79147800295527,-87.59986050810642,84709,0.010164209233965694
snow,weekday,snowy,University Ave & 59th St,276,41.787878,-87.598906,84709,0.00325821341297855
snow,weekday,snowy,University Ave & 65th St,13,41.77694,-87.59842000000002,84709,0.0001534665737997143
snow,weekday,snowy,University Library (NU),104,42.052939,-87.673447,84709,0.0012277325903977145
snow,weekday,snowy,Valli Produce - Evanston Plaza,9,42.03974199999999,-87.699413,84709,0.00010624608955364838
