end_station_name,return_count_weekday,return_count_weekend,return_share_weekday,return_share_weekend,condition_type,condition_value,weekend_minus_weekday_share_under_weather,total_return_count_under_weather,end_lat,end_lng
Dorchester Ave & 49th St,87.0,39.0,0.0003042223970626803,0.0004830738359778529,cold,cold,0.0001788514389151726,126.0,41.805772,-87.592464
Dorchester Ave & 53rd St,144.0,47.0,0.0005035405192761605,0.0005821659048963868,cold,cold,7.862538562022632e-05,191.0,41.79943,-87.59227
Dorchester Ave & 63rd St,74.0,21.0,0.00025876387796136026,0.0002601166809111516,cold,cold,1.352802949791329e-06,95.0,41.78040564570001,-87.5914159893
Drake Ave & Addison St,131.0,22.0,0.00045808200017484046,0.00027250318952596833,cold,cold,-0.00018557881064887213,153.0,41.947326,-87.717582
Drake Ave & Montrose Ave,54.0,22.0,0.0001888276947285602,0.00027250318952596833,cold,cold,8.367549479740814e-05,76.0,41.96115407569,-87.7165690733
Drexel Ave & 60th St,469.0,167.0,0.0016400034968091616,0.0020685469386743957,cold,cold,0.00042854344186523405,636.0,41.785861,-87.604553
DuSable Lake Shore Dr & Belmont Ave,475.0,193.0,0.0016609843517790017,0.002390596162659631,cold,cold,0.0007296118108806294,668.0,41.940775,-87.639192
DuSable Lake Shore Dr & Diversey Pkwy,326.0,149.0,0.0011399597866946411,0.0018455897836076945,cold,cold,0.0007056299969130533,475.0,41.932588,-87.636427
DuSable Lake Shore Dr & Monroe St,376.0,345.0,0.0013148002447766413,0.0042733454721117755,cold,cold,0.002958545227335134,721.0,41.880958,-87.616743
DuSable Lake Shore Dr & North Blvd,329.0,197.0,0.0011504502141795611,0.002440142197118898,cold,cold,0.001289691982939337,526.0,41.911722,-87.626804
DuSable Lake Shore Dr & Wellington Ave,369.0,181.0,0.0012903225806451613,0.0022419580592818304,cold,cold,0.0009516354786366691,550.0,41.936688449499705,-87.63682901859283
Dusable Harbor,243.0,139.0,0.0008497246262785208,0.001721724697459527,cold,cold,0.0008720000711810061,382.0,41.88697599432289,-87.61281299950515
Eastlake Ter & Howard St,62.0,21.0,0.00021680216802168022,0.0002601166809111516,cold,cold,4.331451288947137e-05,83.0,42.01920250193227,-87.66430288553238
Eckhart Park,402.0,126.0,0.0014057172829792814,0.0015607000854669095,cold,cold,0.00015498280248762812,528.0,41.89637337,-87.66098386
Elizabeth St & Fulton St,728.0,64.0,0.0025456770696739225,0.0007927365513482714,cold,cold,-0.0017529405183256512,792.0,41.88678352528257,-87.65919419155264
Elizabeth St & Randolph St,884.0,212.0,0.003091179298889763,0.002625939826341149,cold,cold,-0.00046523947254861406,1096.0,41.884336,-87.658902
Ellis Ave & 53rd St,577.0,173.0,0.002017658886266282,0.0021428659903632965,cold,cold,0.00012520710409701444,750.0,41.79933626261,-87.6009581145
Ellis Ave & 55th St,1744.0,606.0,0.006098435177900166,0.0075062242205789454,cold,cold,0.0014077890426787793,2350.0,41.79430062054,-87.6014497734
Ellis Ave & 58th St,1138.0,147.0,0.003979368825946324,0.0018208167663780611,cold,cold,-0.002158552059568263,1285.0,41.788746136093295,-87.60133399414377
Ellis Ave & 60th St,2077.0,758.0,0.007262872628726287,0.00938897353003109,cold,cold,0.002126100901304803,2835.0,41.78509714636001,-87.6010727606
Elmwood Ave & Austin St,37.0,13.0,0.00012938193898068013,0.00016102461199261764,cold,cold,3.1642673011937514e-05,50.0,42.02578400000001,-87.684107
Elston Ave & Cortland St,922.0,177.0,0.0032240580470320832,0.002192412024822563,cold,cold,-0.00103164602220952,1099.0,41.91643343189861,-87.66674637967343
Elston Ave & George St,60.0,23.0,0.0002098085496984002,0.00028488969814078507,cold,cold,7.508114844238486e-05,83.0,41.934003,-87.690823
Elston Ave & Wabansia Ave,135.0,63.0,0.00047206923682140047,0.0007803500427334548,cold,cold,0.0003082808059120543,198.0,41.912919,-87.664169
Emerald Ave & 28th St,115.0,52.0,0.0004021330535886004,0.0006440984479704706,cold,cold,0.00024196539438187017,167.0,41.84358000000001,-87.64536800000002
Emerald Ave & 31st St,257.0,103.0,0.0008986799545414809,0.0012758103873261244,cold,cold,0.00037713043278464345,360.0,41.83819799627639,-87.64514298911445
Evanston Civic Center,106.0,23.0,0.00037066177113384037,0.00028488969814078507,cold,cold,-8.57720729930553e-05,129.0,42.057044,-87.686554
Fairbanks Ct & Grand Ave,1052.0,323.0,0.0036786432380452837,0.004000842282585807,cold,cold,0.0003221990445405236,1375.0,41.89184737210993,-87.62058019638062
Fairbanks St & Superior St,691.0,112.0,0.0024162951306932424,0.001387288964859475,cold,cold,-0.0010290061658337674,803.0,41.895748,-87.620104
Federal St & Polk St,1307.0,336.0,0.004570329574263485,0.004161866894578425,cold,cold,-0.00040846267968505916,1643.0,41.87207763285,-87.6295437729
Field Blvd & South Water St,705.0,223.0,0.0024652504589562025,0.0027621914211041335,cold,cold,0.0002969409621479311,928.0,41.88634906269,-87.6175165471
Field Museum,133.0,214.0,0.00046507561849812046,0.0026507128435707826,cold,cold,0.002185637225072662,347.0,41.8653120005395,-87.61786701481803
Financial Pl & Ida B Wells Dr,887.0,132.0,0.003101669726374683,0.0016350191371558099,cold,cold,-0.0014666505892188732,1019.0,41.8750236280333,-87.6330940425396
Fort Dearborn Dr & 31st St*,43.0,34.0,0.00015036279395052015,0.0004211412929037692,cold,cold,0.00027077849895324905,77.0,41.83867628233386,-87.60883195345701
Francisco Ave & Chicago Ave,124.0,37.0,0.00043360433604336043,0.0004583008187482194,cold,cold,2.469648270485899e-05,161.0,41.895745,-87.698653
Francisco Ave & Foster Ave,143.0,38.0,0.0005000437101145205,0.00047068732736303616,cold,cold,-2.9356382751484337e-05,181.0,41.97563272521,-87.7014194389
Francisco Ave & Montrose Ave,69.0,20.0,0.00024127983215316024,0.00024773017229633485,cold,cold,6.450340143174607e-06,89.0,41.9610471,-87.700901
Franklin St & Adams St,442.0,14.0,0.0015455896494448815,0.00017341112060743438,cold,cold,-0.001372178528837447,456.0,41.879434091400135,-87.63550400733948
Franklin St & Adams St (Temp),734.0,44.0,0.0025666579246437626,0.0005450063790519367,cold,cold,-0.002021651545591826,778.0,41.87943409140013,-87.63550400733948
Franklin St & Adams St Corral,63.0,1.0,0.00022029897718332022,1.2386508614816741e-05,cold,cold,-0.00020791246856850348,64.0,41.87942,-87.63558
Franklin St & Chicago Ave,780.0,206.0,0.0027275111460792027,0.0025516207746522487,cold,cold,-0.00017589037142695402,986.0,41.896792266987376,-87.63564033012628
Franklin St & Chicago Ave*,117.0,35.0,0.0004091266719118804,0.00043352780151858594,cold,cold,2.4401129606705534e-05,152.0,41.89679,-87.63564
Franklin St & Illinois St,1058.0,282.0,0.0036996240930151237,0.003492995429378321,cold,cold,-0.00020662866363680256,1340.0,41.89102335487364,-87.63548087376064
Franklin St & Jackson Blvd,1363.0,237.0,0.004766150887315325,0.002935602541711568,cold,cold,-0.001830548345603757,1600.0,41.87770795589999,-87.6353211408
Franklin St & Lake St,1538.0,147.0,0.005378092490602325,0.0018208167663780611,cold,cold,-0.0035572757242242643,1685.0,41.885837,-87.63549999999998
Franklin St & Madison St,107.0,2.0,0.0003741585802954804,2.4773017229633483e-05,cold,cold,-0.0003493855630658469,109.0,41.88139,-87.63542000000001
Franklin St & Monroe St,1830.0,82.0,0.006399160765801206,0.0010156937064149728,cold,cold,-0.005383467059386233,1912.0,41.88031616332084,-87.63518440237203
Franklin St & Washington St,322.0,10.0,0.0011259725500480811,0.00012386508614816742,cold,cold,-0.0010021074638999136,332.0,41.88318,-87.63511
Fulton Market,324.0,55.0,0.0011329661683713611,0.0006812579738149207,cold,cold,-0.0004517081945564404,379.0,41.886871,-87.648089
Glenwood Ave & Morse Ave,285.0,96.0,0.000996590611067401,0.0011891048270224072,cold,cold,0.00019251421595500623,381.0,42.00797192287,-87.6655023944
Glenwood Ave & Touhy Ave,105.0,57.0,0.00036716496197220037,0.0007060309910445543,cold,cold,0.00033886602907235396,162.0,42.012701,-87.666058
Green St & Chicago Ave,146.0,29.0,0.0005105341375994405,0.0003592087498296855,cold,cold,-0.000151325387769755,175.0,41.89466827448534,-87.64995936930755
Green St & Lake St,152.0,29.0,0.0005315149925692805,0.0003592087498296855,cold,cold,-0.00017230624273959503,181.0,41.88558,-87.64841
Green St & Madison St,1486.0,410.0,0.005196258414197045,0.005078468532074864,cold,cold,-0.00011778988212218094,1896.0,41.88185932803824,-87.64926373958588
Green St & Randolph St*,508.0,165.0,0.0017763790541131218,0.0020437739214447625,cold,cold,0.00026739486733164076,673.0,41.8836016120626,-87.64862672558314
Green St & Washington Blvd,475.0,166.0,0.0016609843517790017,0.002056160430059579,cold,cold,0.00039517607828057745,641.0,41.88318130575352,-87.64872461685994
Greenview Ave & Diversey Pkwy,270.0,70.0,0.0009441384736428009,0.0008670556030371719,cold,cold,-7.708287060562906e-05,340.0,41.93258963429789,-87.66593635082245
Greenview Ave & Fullerton Ave,451.0,156.0,0.0015770609318996416,0.0019322953439114116,cold,cold,0.00035523441201177003,607.0,41.92533,-87.6658
Greenview Ave & Jarvis Ave,208.0,92.0,0.0007273363056211207,0.0011395587925631403,cold,cold,0.00041222248694201954,300.0,42.015962,-87.66857
Greenwood Ave & 47th St,129.0,41.0,0.00045108838185156045,0.0005078468532074864,cold,cold,5.675847135592593e-05,170.0,41.809835,-87.59938299999999
Griffin Museum of Science and Industry,134.0,59.0,0.00046857242765976047,0.0007308040082741878,cold,cold,0.00026223158061442734,193.0,41.79172820953,-87.583945009
Halsted St & 18th St,259.0,70.0,0.0009056735728647609,0.0008670556030371719,cold,cold,-3.861796982758902e-05,329.0,41.85750568031716,-87.64599144458771
Halsted St & 21st St,171.0,43.0,0.0005979543666404406,0.0005326198704371199,cold,cold,-6.533449620332074e-05,214.0,41.85377981072743,-87.6466029882431
Halsted St & 35th St,145.0,53.0,0.0005070373284378005,0.0006564849565852873,cold,cold,0.00014944762814748675,198.0,41.830661,-87.647172
Halsted St & 37th St,52.0,16.0,0.00018183407640528018,0.00019818413783706786,cold,cold,1.635006143178768e-05,68.0,41.827059,-87.64572
Halsted St & Archer Ave,162.0,81.0,0.0005664830841856806,0.001003307197800156,cold,cold,0.0004368241136144754,243.0,41.847203,-87.646795
Halsted St & Armitage Ave,184.0,57.0,0.0006434128857417606,0.0007060309910445543,cold,cold,6.261810530279368e-05,241.0,41.91823000000001,-87.64878999999999
Halsted St & Belden St,106.0,32.0,0.00037066177113384037,0.0003963682756741357,cold,cold,2.5706504540295354e-05,138.0,41.92365,-87.64894
Halsted St & Clybourn Ave,1137.0,449.0,0.003975872016784684,0.005561542368052717,cold,cold,0.0015856703512680329,1586.0,41.909668,-87.648128
Halsted St & Dickens Ave,471.0,223.0,0.0016469971151324416,0.0027621914211041335,cold,cold,0.001115194305971692,694.0,41.919936,-87.64883
Halsted St & Dickens Ave*,66.0,28.0,0.00023078940466824023,0.00034682224121486877,cold,cold,0.00011603283654662853,94.0,41.919936,-87.64883000000002
Halsted St & Fulton St,943.0,241.0,0.0032974910394265233,0.0029851485761708345,cold,cold,-0.00031234246325568876,1184.0,41.88685835666811,-87.64802209919087
Halsted St & Lake St,80.0,16.0,0.0002797447329312003,0.00019818413783706786,cold,cold,-8.156059509413242e-05,96.0,41.885760000000005,-87.64711
Halsted St & Maxwell St,629.0,161.0,0.002199492962671562,0.0019942278869854954,cold,cold,-0.00020526507568606684,790.0,41.864883,-87.64707099999998
Halsted St & Melrose St,96.0,32.0,0.00033569367951744034,0.0003963682756741357,cold,cold,6.067459615669539e-05,128.0,41.94112,-87.64907000000001
Halsted St & North Branch St,78.0,15.0,0.00027275111460792027,0.00018579762922225112,cold,cold,-8.695348538566915e-05,93.0,41.89939028549696,-87.64854490756989
Halsted St & Polk St,1100.0,320.0,0.003846490077804004,0.003963682756741358,cold,cold,0.00011719267893735372,1420.0,41.87184,-87.64664
Halsted St & Roosevelt Rd,576.0,105.0,0.002014162077104642,0.001300583404555758,cold,cold,-0.0007135786725488841,681.0,41.867324,-87.648625
Halsted St & Roscoe St,799.0,347.0,0.002793950520150363,0.0042981184893414095,cold,cold,0.0015041679691910467,1146.0,41.943667741716816,-87.64895781893892
Halsted St & Willow St,493.0,184.0,0.0017239269166885217,0.0022791175851262805,cold,cold,0.0005551906684377588,677.0,41.913865,-87.648755
Halsted St & Wrightwood Ave,729.0,316.0,0.0025491738788355625,0.00391413672228209,cold,cold,0.0013649628434465278,1045.0,41.929143,-87.64907700000002
Hampden Ct & Diversey Ave,120.0,52.0,0.0004196170993968004,0.0006440984479704706,cold,cold,0.00022448134857367015,172.0,41.9325593,-87.6423847
Hampden Ct & Diversey Pkwy,177.0,50.0,0.0006189352216102806,0.0006193254307408371,cold,cold,3.9020913055647435e-07,227.0,41.93247,-87.64242
Harper Ave & 55th St,146.0,46.0,0.0005105341375994405,0.0005697793962815701,cold,cold,5.9245258682129624e-05,192.0,41.7953,-87.58833
Harper Ave & 59th St,209.0,60.0,0.0007308331147827607,0.0007431905168890045,cold,cold,1.235740210624376e-05,269.0,41.78794281287001,-87.58831517019999
Hermitage Ave & Polk St,641.0,66.0,0.0022414546726112422,0.0008175095685779049,cold,cold,-0.0014239451040333373,707.0,41.871514,-87.669886
Honore St & Division St,595.0,213.0,0.002080601451175802,0.002638326334955966,cold,cold,0.000557724883780164,808.0,41.903119,-87.673935
Hoyne Ave & 47th St,45.0,19.0,0.00015735641227380016,0.00023534366368151808,cold,cold,7.798725140771792e-05,64.0,41.808227,-87.67718
Hoyne Ave & Balmoral Ave,161.0,57.0,0.0005629862750240406,0.0007060309910445543,cold,cold,0.00014304471602051376,218.0,41.979851,-87.681932
Hudson Ave & Armitage Ave,117.0,30.0,0.0004091266719118804,0.00037159525844450224,cold,cold,-3.7531413467378164e-05,147.0,41.91818,-87.63999999999999
Humboldt Blvd & Armitage Ave,185.0,57.0,0.0006469096949034006,0.0007060309910445543,cold,cold,5.912129614115368e-05,242.0,41.91751339399,-87.70180895549998
Indiana Ave & 26th St,137.0,47.0,0.0004790628551446805,0.0005821659048963868,cold,cold,0.00010310304975170634,184.0,41.845687,-87.622481
Indiana Ave & 31st St,155.0,60.0,0.0005420054200542005,0.0007431905168890045,cold,cold,0.00020118509683480395,215.0,41.838842,-87.621857
Indiana Ave & Roosevelt Rd,1143.0,343.0,0.003996852871754524,0.004248572454882142,cold,cold,0.0002517195831276183,1486.0,41.86788801019692,-87.6230410031074
Jefferson St & Monroe St,562.0,148.0,0.001965206748841682,0.0018332032749928777,cold,cold,-0.00013200347384880427,710.0,41.880329633634624,-87.64274597167967
Karlov Ave & Armitage Ave,122.0,21.0,0.0004266107177200804,0.0002601166809111516,cold,cold,-0.00016649403680892884,143.0,41.91748,-87.72895199999999
Kedzie Ave & 21st St,56.0,32.0,0.0001958213130518402,0.0003963682756741357,cold,cold,0.00020054696262229553,88.0,41.85353363213,-87.7050730318
Kedzie Ave & 48th Pl,55.0,21.0,0.0001923245038902002,0.0002601166809111516,cold,cold,6.77921770209514e-05,76.0,41.8047581237684,-87.70421936879356
Kedzie Ave & Armitage Ave,75.0,20.0,0.00026226068712300026,0.00024773017229633485,cold,cold,-1.4530514826665414e-05,95.0,41.91759,-87.70685
Kedzie Ave & Bryn Mawr Ave,55.0,13.0,0.0001923245038902002,0.00016102461199261764,cold,cold,-3.129989189758255e-05,68.0,41.98222975911517,-87.70888656377792
Kedzie Ave & Foster Ave,62.0,17.0,0.00021680216802168022,0.0002105706464518846,cold,cold,-6.231521569795615e-06,79.0,41.975672,-87.709261
Kedzie Ave & George St,52.0,16.0,0.00018183407640528018,0.00019818413783706786,cold,cold,1.635006143178768e-05,68.0,41.933886,-87.707262
Kedzie Ave & Leland Ave,147.0,71.0,0.0005140309467610805,0.0008794421116519887,cold,cold,0.00036541116489090817,218.0,41.96668636205,-87.7080519806
Kedzie Ave & Milwaukee Ave,600.0,200.0,0.002098085496984002,0.0024773017229633484,cold,cold,0.0003792162259793463,800.0,41.929083085060974,-87.70802510914633
Kedzie Ave & Palmer Ct,240.0,79.0,0.0008392341987936008,0.0009785341805705226,cold,cold,0.00013929998177692176,319.0,41.921525,-87.707322
Kenmore Ave & School St,34.0,16.0,0.00011889151149576012,0.00019818413783706786,cold,cold,7.929262634130774e-05,50.0,41.94166,-87.6556
Kenwood Ave & 57th St,86.0,19.0,0.0003007255879010403,0.00023534366368151808,cold,cold,-6.538192421952222e-05,105.0,41.79153999999999,-87.59295
Keystone Ave & Fullerton Ave,84.0,15.0,0.0002937319695777603,0.00018579762922225112,cold,cold,-0.00010793434035550917,99.0,41.92459,-87.72785
Keystone Ave & Montrose Ave,75.0,12.0,0.00026226068712300026,0.0001486381033778009,cold,cold,-0.00011362258374519936,87.0,41.96110801623001,-87.7289701012
Kilbourn Ave & Belden Ave,59.0,18.0,0.0002063117405367602,0.00022295715506670134,cold,cold,1.6645414529941135e-05,77.0,41.922369,-87.739024
Kildare Ave & Montrose Ave,40.0,19.0,0.00013987236646560014,0.00023534366368151808,cold,cold,9.547129721591794e-05,59.0,41.96108,-87.73569
Kimball Ave & Belmont Ave,210.0,65.0,0.0007343299239444007,0.0008051230599630882,cold,cold,7.079313601868751e-05,275.0,41.93939395344302,-87.71206766366959
Kimbark Ave & 53rd St,1056.0,396.0,0.0036926304746918437,0.00490505741146743,cold,cold,0.0012124269367755859,1452.0,41.7994549,-87.59477789999998
Kingsbury St & Erie St,1674.0,415.0,0.005853658536585366,0.005140401075148948,cold,cold,-0.0007132574614364178,2089.0,41.8939139,-87.6417358
Kingsbury St & Kinzie St,3474.0,971.0,0.012147915027537372,0.012027299864987056,cold,cold,-0.00012061516255031622,4445.0,41.889172621529056,-87.63849963502554
Kingsbury St & Kinzie St 1,446.0,83.0,0.0015595768860914416,0.0010280802150297896,cold,cold,-0.000531496671061652,529.0,41.88907,-87.63835
Kingsbury St & Kinzie St 2,204.0,53.0,0.0007133490689745607,0.0006564849565852873,cold,cold,-5.6864112389273455e-05,257.0,41.889188,-87.638387
Knox Ave & Montrose Ave,50.0,16.0,0.00017484045808200017,0.00019818413783706786,cold,cold,2.3343679755067687e-05,66.0,41.960631,-87.745359
Kosciuszko Park,132.0,53.0,0.00046157880933648046,0.0006564849565852873,cold,cold,0.0001949061472488068,185.0,41.93058537138,-87.7237773635
Kostner Ave & Wrightwood Ave,47.0,10.0,0.00016435003059708016,0.00012386508614816742,cold,cold,-4.048494444891274e-05,57.0,41.927957,-87.735952
LaSalle Dr & Huron St,720.0,232.0,0.0025177025963808025,0.002873669998637484,cold,cold,0.0003559674022566815,952.0,41.894877,-87.632326
LaSalle St & Adams St,432.0,53.0,0.0015106215578284815,0.0006564849565852873,cold,cold,-0.0008541366012431943,485.0,41.87934437346,-87.6319852213
LaSalle St & Calhoun Pl,239.0,5.0,0.0008357373896319608,6.193254307408371e-05,cold,cold,-0.0007738048465578771,244.0,41.882664,-87.63253000000002
LaSalle St & Calhoun Pl Corral,52.0,2.0,0.00018183407640528018,2.4773017229633483e-05,cold,cold,-0.0001570610591756467,54.0,41.88288,-87.63251
LaSalle St & Illinois St,1362.0,387.0,0.004762654078153685,0.004793578833934079,cold,cold,3.092475578039388e-05,1749.0,41.890762,-87.631697
LaSalle St & Jackson Blvd,2070.0,66.0,0.007238394964594807,0.0008175095685779049,cold,cold,-0.006420885396016903,2136.0,41.878166,-87.631929
LaSalle St & Washington St,884.0,75.0,0.003091179298889763,0.0009289881461112556,cold,cold,-0.0021621911527785077,959.0,41.88282761288388,-87.63241016237205
Laflin St & Cullerton St,213.0,58.0,0.0007448203514293207,0.000718417499659371,cold,cold,-2.6402851769949734e-05,271.0,41.85491457576575,-87.66355991363525
Lake Park Ave & 35th St,79.0,17.0,0.0002762479237695603,0.0002105706464518846,cold,cold,-6.567727731767567e-05,96.0,41.83127423549,-87.6087991946
Lake Park Ave & 47th St,150.0,32.0,0.0005245213742460005,0.0003963682756741357,cold,cold,-0.0001281530985718648,182.0,41.809443,-87.591875
