end_station_name,return_count_cold,return_count_mild,return_share_cold,return_share_mild,total_return_count,cold_minus_mild_share,cold_mild_share_ratio,end_lat,end_lng
Sangamon St & Lake St,985.0,8978.0,0.002686060844050307,0.0022770614088816555,9963.0,0.0004089994351686517,1.1796171389828203,41.88577925240433,-87.65102460980414
Shields Ave & 28th Pl,281.0,1497.0,0.0007662772560184125,0.0003796793193468298,1778.0,0.0003865979366715827,2.018219583613534,41.842733,-87.635491
Larrabee St & Division St,909.0,8270.0,0.0024788114794332275,0.002097493634601391,9179.0,0.0003813178448318364,1.1817968153726897,41.9034860737611,-87.64335349093417
May St & Taylor St,815.0,7272.0,0.002222476738985787,0.0018443740883701714,8087.0,0.0003781026506156158,1.2050031216533812,41.86941940540373,-87.65523116767652
Canal St & Harrison St,368.0,2501.0,0.0010035232391984903,0.000634320626377035,2869.0,0.00036920261282145526,1.5820432371668887,41.874255,-87.639573
Southport Ave & Waveland Ave*,134.0,0.0,0.0003654133534037981,0.0,134.0,0.0003654133534037981,365414.35340379813,41.948226,-87.6640712
State St & Randolph St,1182.0,11287.0,0.0032232730128603686,0.002862685689691161,12469.0,0.00036058732316920743,1.1259611554655005,41.88462107257936,-87.62783423066139
St Clair St & Ohio St,248.0,1247.0,0.0006762874003294174,0.00031627261938910943,1495.0,0.000360014780940308,2.138301644113365,41.89238,-87.62264
Clinton St & Roosevelt Rd,595.0,4994.0,0.00162254436772582,0.001266612238355423,5589.0,0.000355932129370397,1.2810109026118668,41.8671177825,-87.6410879593
Clark St & Chicago Ave,1060.0,9996.0,0.0028905832433434777,0.002535253491109493,11056.0,0.0003553297522339849,1.1401554571661496,41.89675,-87.63089
Racine Ave & 18th St,608.0,5138.0,0.0016579949169366363,0.00130313449753107,5746.0,0.0003548604194055663,1.2723127564845615,41.8583996,-87.6564226
LaSalle Dr & Huron St,952.0,8846.0,0.002596070988361312,0.002243582671303979,9798.0,0.00035248831705733284,1.1571095036774204,41.894877,-87.632326
Dearborn St & Washington St,131.0,31.0,0.0003572324574320713,7.862430794757331e-06,162.0,0.000349370026637314,45.429719769422306,41.88299,-87.6293
Lincoln Ave & Melrose St,951.0,8848.0,0.002593344023037403,0.002244089924903641,9799.0,0.0003492540981337622,1.1556327750618032,41.9406,-87.669435
State St & 35th St,351.0,2407.0,0.0009571648286920383,0.0006104797071929322,2758.0,0.00034668512149910614,1.567888743107392,41.8310363140161,-87.62679755687714
Wabash Ave & Grand Ave,1986.0,20002.0,0.005415753133283157,0.005073043250217295,21988.0,0.0003427098830658618,1.0675550746578215,41.891466,-87.62676099999999
University Library (NU),325.0,2180.0,0.0008862637302704059,0.000552906423631322,2505.0,0.00033335730663908386,1.6029170388954048,42.052939,-87.673447
Dearborn St & Van Buren St,618.0,5337.0,0.0016852645701757255,0.0013536062306974154,5955.0,0.00033165833947831013,1.2450181499898096,41.876268,-87.629155
Broadway & Berwyn Ave,722.0,6460.0,0.0019688689638622556,0.0016384291269074954,7182.0,0.00033043983695476013,1.2016807622907049,41.97836100000001,-87.659789
Malcolm X College,268.0,1613.0,0.0007308267068075962,0.0004091000281272121,1881.0,0.0003217266786803841,1.7864235398116417,41.877618,-87.673895
Western Ave & Fillmore St,292.0,1873.0,0.0007962738745814108,0.00047504299608324134,2165.0,0.00032123087849816943,1.6762129005875923,41.86856584535612,-87.68623408677644
Artesian Ave & Hubbard St,494.0,4060.0,0.0013471208700110168,0.0010297248073133794,4554.0,0.0003173960626976374,1.3082335709597723,41.8895,-87.688257
St. Clair St & Erie St 2,120.0,67.0,0.00032723583886907294,1.699299558866907e-05,187.0,0.00031024284328040385,19.25602705741913,41.89445,-87.62268000000002
Rhodes Ave & 32nd St,391.0,2994.0,0.001066243441648396,0.0007593586386936596,3385.0,0.00030688480295473634,1.4041363108035025,41.836208000000006,-87.613533
Larrabee St & Oak St,686.0,6166.0,0.0018706982122015335,0.0015638628477572163,6852.0,0.00030683536444431727,1.1962033746635674,41.90026748327433,-87.64269324050811
Sangamon St & Washington Blvd,807.0,7473.0,0.0022006610163945155,0.0018953530751361785,8280.0,0.000305307941258337,1.1610822723117848,41.883165,-87.6511
Wood St & Milwaukee Ave*,110.0,0.0,0.00029996618562998353,0.0,110.0,0.00029996618562998353,299967.18562998355,41.907655,-87.672552
Benson Ave & Church St,623.0,5525.0,0.0016988993967952703,0.0014012880690656212,6148.0,0.0002976113277296491,1.2123839643793812,42.048214,-87.683485
Ashland Ave & 13th St,367.0,2787.0,0.0010007962738745814,0.0007068578911286671,3154.0,0.00029393838274591427,1.415837427292698,41.86523400000001,-87.66650700000001
Ashland Ave & Chicago Ave,679.0,6154.0,0.001851609454934171,0.0015608193261592456,6833.0,0.0002907901287749254,1.186305959693952,41.89595435734305,-87.6677280664444
Halsted St & Melrose St,128.0,262.0,0.0003490515614603445,6.645022155569099e-05,390.0,0.0002826013399046535,5.252763655635929,41.94112,-87.64907000000001
Desplaines St & Randolph St,664.0,6028.0,0.001810704975075537,0.0015288623493805546,6692.0,0.0002818426256949824,1.1843478201038542,41.883703000000004,-87.644238
Wabash Ave & Roosevelt Rd,1611.0,16211.0,0.004393141136817305,0.004111544052058423,17822.0,0.00028159708475888195,1.0684893589133608,41.867227,-87.625961
Michigan Ave & Washington St,1950.0,19871.0,0.005317582381622435,0.005039818139439449,21821.0,0.00027776424218298613,1.055113930579239,41.88398406449815,-87.62468397185215
