start_station_id,start_station_name,weekday_count,weekend_count,total_start_count,start_lat,start_lng,weekday_system_share,weekend_system_share,share_difference_per_10k,weekend_trip_share_at_station
CHI00323,Halsted St & 21st St,1210,482,1692,41.85378068499094,-87.64660313679586,0.0003851825064748861,0.0003947150763143111,0.09532569839425026,0.2848699763593381
KA1504000156,Clark St & Schreiber Ave,568,232,800,41.99924461746305,-87.67125384618598,0.00018081294518821099,0.00018998733963676386,0.09174394448552872,0.29
CHI02120,Leavitt St & Augusta Blvd,632,256,888,41.899621261389385,-87.68193987204319,0.00020118623478688265,0.0002096412023578084,0.08454967570925749,0.2882882882882883
TA1308000046,Morgan St & 31st St,661,267,928,41.83779969811767,-87.65114036898409,0.00021041788163628076,0.00021864922277162047,0.08231341135339713,0.28771551724137934
CHI00379,Green St & Washington Blvd,3550,1390,4940,41.88318217747433,-87.64872751468523,0.0011300809074263187,0.0011382862159271627,0.08205308500844072,0.2813765182186235
CHI00943,Whipple/Irving Park,443,182,625,41.954188888625396,-87.70444712045844,0.0001410213639408054,0.0001490417923012544,0.08020428360448995,0.2912
CHI00267,Damen Ave & Cullerton St,1298,514,1812,41.85496682503298,-87.67569832932716,0.0004131957796730596,0.0004209202266090372,0.07724446935977562,0.2836644591611479
CHI00217,Washtenaw Ave & Lawrence Ave,1298,514,1812,41.96873093906336,-87.69625955817911,0.0004131957796730596,0.0004209202266090372,0.07724446935977562,0.2836644591611479
13266,Stave St & Armitage Ave,952,379,1331,41.91774088945405,-87.6913944216355,0.000303052682780241,0.00031036724880316164,0.07314566022920664,0.284748309541698
CHI00977,Valli Produce - Evanston Plaza,402,164,566,42.03974177615748,-87.6994130209315,0.00012796972529165637,0.000134301395260471,0.0633166996881463,0.28975265017667845
CHI02151,Malden St & Wilson Ave,402,164,566,41.96526266982653,-87.66274388178836,0.00012796972529165637,0.000134301395260471,0.0633166996881463,0.28975265017667845
CHI00422,Greenwood Ave & 47th St,873,347,1220,41.809833797486206,-87.59938123090683,0.0002779044034318806,0.0002841620985084356,0.0625769507655498,0.28442622950819674
13269,Ashland Ave & Wellington Ave,1236,488,1724,41.93608310176821,-87.66980852707881,0.00039345915537434645,0.00039962854199457223,0.06169386620225785,0.28306264501160094
15445,Wentworth Ave & 33rd St,416,169,585,41.83452988563,-87.6318229814,0.0001324263823913658,0.00013839594999402196,0.05969567602656157,0.28888888888888886
RP-008,Clark St & Columbia Ave,535,215,750,42.00445065845928,-87.67240247402619,0.00017030796773889593,0.00017606585354269064,0.05757885803794714,0.2866666666666667
TA1307000149,Ravenswood Ave & Irving Park Rd,922,365,1287,41.954688680123475,-87.67392971814482,0.0002935027032808636,0.000298902495549219,0.053997922683553655,0.2836052836052836
15646,California Ave & Altgeld St,649,258,907,41.926689465941664,-87.6976706855136,0.0002065978898365298,0.00021127902425122877,0.04681134414698967,0.2844542447629548
CHI00577,Kimball Ave & Belmont Ave,2013,788,2801,41.93939382708157,-87.71207043660306,0.0006408036244082196,0.000645301826007629,0.044982015994093905,0.28132809710817563
CHI00527,Dorchester Ave & 49th St,557,222,779,41.805772278918965,-87.59246388252782,0.0001773112860384393,0.00018179823016966197,0.04486944131222662,0.28498074454428757
CHI02133,Damen Ave & Wabansia Ave,745,295,1040,41.912251653172426,-87.67722092714766,0.0002371578242345373,0.00024157872927950576,0.044209050449684546,0.28365384615384615
CHI00639,Kedzie Ave & Leland Ave,915,361,1276,41.96668670325271,-87.708052434998,0.0002912743747310089,0.00029562685176237824,0.04352477031369323,0.2829153605015674
CHI00611,2112 W Peterson Ave,434,174,608,41.99117798503415,-87.68359313112468,0.0001381563700909922,0.0001424905047275729,0.04334134636580682,0.28618421052631576
CHI00646,Kedzie Ave & Bryn Mawr Ave,460,184,644,41.982230085337115,-87.70888699580851,0.00014643301899045256,0.00015067961419467477,0.04246595204222212,0.2857142857142857
CHI00768,Western Ave & Fillmore St,983,387,1370,41.868564144926715,-87.68623412654752,0.00031292099492959754,0.0003169185363768432,0.0399754144724565,0.2824817518248175
CHI00520,Blackstone Ave & Hyde Park Blvd,2154,842,2996,41.80256254642208,-87.59036622118701,0.0006856885280552931,0.0006895230171299792,0.038344890746861086,0.281041388518024
TA1308000043,Halsted St & 35th St,361,145,506,41.83066151025916,-87.64717136141113,0.00011491808664250734,0.00011874208727297741,0.03824000630470078,0.2865612648221344
13144,Seeley Ave & Roscoe St,994,391,1385,41.94340294464926,-87.67961881940937,0.00031642265407936924,0.00032019418016368393,0.0377152608431469,0.28231046931407944
CHI00888,Campbell Ave & Augusta Blvd,601,238,839,41.89957446027675,-87.68949611881041,0.00019131792263752607,0.000194900805317025,0.035828826794989305,0.2836710369487485
CHI00417,Damen Ave & Grand Ave,2266,885,3151,41.89239738028271,-87.67688663302945,0.0007213417848529685,0.0007247361878385173,0.03394402985548782,0.2808632180260235
CHI00483,Cityfront Plaza Dr & Pioneer Ct,6897,2685,9582,41.89056763525081,-87.62207251835048,0.002195540286906851,0.0021987758919168577,0.03235605010006807,0.2802128991859737
WL-008,Clinton St & Roosevelt Rd,1107,434,1541,41.86711807748201,-87.6410876484923,0.0003523942435270239,0.00035540735087222203,0.030131073451981124,0.28163530175210905
CHI00363,Ashland Ave & Archer Ave,549,217,766,41.839208514956084,-87.665609918536,0.00017476462483860536,0.00017770367543611102,0.029390505975056574,0.283289817232376
CHI00570,Troy St & Elston Ave,1051,412,1463,41.94524315448232,-87.70665008026077,0.0003345676151281862,0.0003373913100445979,0.02823694916411683,0.28161312371838687
CHI02052,Wilton Ave & Diversey Pkwy*,2569,1002,3571,41.93241785875952,-87.65270504522307,0.0008177965777966796,0.0008205487686036094,0.02752190806929789,0.28059367124054885
13224,Ashland Ave & Blackhawk St,1563,610,2173,41.907066063829255,-87.66725131449151,0.0004975539319175595,0.0004995356774932153,0.019817455756558675,0.28071790151863785
TA1307000113,Southport Ave & Wrightwood Ave,1792,699,2491,41.928773992888935,-87.66391190264466,0.0005704521087628065,0.0005724187517504221,0.01966642987615572,0.28061019670814935
CHI02141,Rush St & Illinois St,859,336,1195,41.89087050757389,-87.62584128804538,0.0002734477463321712,0.00027515407809462354,0.017063317624523358,0.28117154811715483
13215,Rhodes Ave & 32nd St,1034,404,1438,41.83622645443465,-87.61352858202034,0.00032915596007853905,0.0003308400224709164,0.016840623923773494,0.2809457579972184
644,Western Ave & Fillmore St,553,217,770,41.86856505899112,-87.68623466860342,0.00017603795543852233,0.00017770367543611102,0.016657199975886817,0.2818181818181818
CHI00645,Albany Ave & Bloomingdale Ave,2321,904,3225,41.91402483554522,-87.70512689352347,0.000738850080601827,0.0007402954958260109,0.014454152241839043,0.28031007751937986
15654,Spaulding Ave & Division St,392,154,546,41.90270640754206,-87.70922110738377,0.00012478639879186392,0.00012611228579336911,0.013258870015051959,0.28205128205128205
525,Glenwood Ave & Touhy Ave,369,145,514,42.012703549653196,-87.66605659200292,0.0001174647478423413,0.00011874208727297741,0.01277339430636113,0.2821011673151751
CHI00226,Wilton Ave & Diversey Pkwy,5867,2282,8149,41.93241779124108,-87.6527050336326,0.0018676576574282288,0.0018687547803926514,0.010971229644225321,0.2800343600441772
chargingstx5,Lincoln Ave & Roscoe St*,1698,661,2359,41.94330103619388,-87.67064147758812,0.0005405288396647575,0.0005413001357754349,0.007712961106774241,0.2802034760491734
CHI00657,Kedzie Ave & Chicago Ave,384,150,534,41.895465422376226,-87.70612845515178,0.00012223973759202997,0.00012283664200652837,0.005969044144984038,0.2808988764044944
CHI00352,Laflin St & Cullerton St,1386,539,1925,41.854911520252635,-87.66356577232122,0.0004412090528712332,0.0004413930002767919,0.0018394740555868934,0.28
CHI00652,Western Ave & Monroe St,604,235,839,41.881426866116904,-87.68663007538719,0.0001922729205874638,0.00019244407247689442,0.0017115188943062098,0.2800953516090584
CHI00497,Clinton St & Roosevelt Rd,2821,1096,3917,41.867118037620514,-87.64108744890493,0.0008980164055914493,0.0008975263975943672,-0.004900079970820721,0.279805973959663
15640,Avers Ave & Belmont Ave,488,189,677,41.939407753212436,-87.72357388331646,0.00015534633318987142,0.00015477416892822573,-0.005721642616456882,0.2791728212703102
13136,Damen Ave & Division St,1581,613,2194,41.903265667319815,-87.67843711501331,0.0005032839196171859,0.0005019924103333459,-0.01291509283839979,0.27939835916134914
CHI01767,Kedzie Ave & 48th Pl,435,167,602,41.804758102878594,-87.70421857134701,0.00013847470274097146,0.00013675812810060156,-0.01716574640369897,0.27740863787375414
TA1307000001,Greenview Ave & Fullerton Ave,1462,566,2028,41.92533133061104,-87.66580113031074,0.00046540233426965575,0.000463503595837967,-0.01898738431688749,0.27909270216962523
SL-013,State St & 19th St,477,183,660,41.85659365539547,-87.62754254849506,0.00015184467404009971,0.0001498607032479646,-0.01983970792135127,0.2772727272727273
CHI00922,Sacramento Blvd & Addison St,424,162,586,41.946090279224876,-87.70298808221301,0.00013497304359119975,0.00013266357336705063,-0.023094702241491228,0.2764505119453925
CHI02084,Elston Ave & George St,548,210,758,41.93400308549914,-87.69082317859679,0.0001744462921886261,0.00017197129880913971,-0.024749933794863933,0.2770448548812665
TA1309000042,Lincoln Ave & Melrose St,1994,772,2766,41.940599579676366,-87.66943749499501,0.000634755304058614,0.000632199250860266,-0.02556053198347983,0.27910339840925524
CHI00834,N Southport Ave & W Newport Ave,1248,482,1730,41.944019333892214,-87.66397653824298,0.0003972791471740974,0.0003947150763143111,-0.025640708597862848,0.2786127167630058
CHI01222,Evanston Civic Center,762,293,1055,42.057043578834694,-87.6865544245166,0.00024256947928418446,0.0002399409073860854,-0.02628571898099071,0.2777251184834123
KA1504000149,Damen Ave & Foster Ave,968,373,1341,41.97580179881635,-87.67950894773392,0.0003081460051799089,0.00030545378312290053,-0.026922220570083543,0.27815063385533184
TA1309000059,Racine Ave & Wrightwood Ave,1238,477,1715,41.92888735251942,-87.6589718850037,0.00039409582067430495,0.0003906205215807602,-0.03475299093544761,0.278134110787172
15621,Albany Ave & Montrose Ave,423,160,583,41.961040788805185,-87.70586580140113,0.0001346547109412205,0.00013102575147363026,-0.03628959467590244,0.274442538593482
CHI00593,Monticello Ave & Irving Park Rd,963,369,1332,41.95400466701245,-87.7191279135484,0.00030655434193001263,0.0003021781393360598,-0.043762025939528444,0.27702702702702703
CHI00882,N Damen Ave & W Chicago Ave,567,215,782,41.89581015008198,-87.67848541634704,0.00018049461253823176,0.00017606585354269064,-0.04428758995541119,0.2749360613810742
TA1305000002,Wabash Ave & Roosevelt Rd,3563,1379,4942,41.86722580470258,-87.62596124044994,0.0011342192318760489,0.0011292781955133508,-0.04941036362698069,0.2790368271954674
TA1308000047,Southport Ave & Clark St,757,288,1045,41.95708227805114,-87.66419990808478,0.00024097781603428826,0.00023584635265253446,-0.05131463381753801,0.2755980861244019
TA1309000010,Wabash Ave & 9th St,2779,1074,3853,41.87076852839073,-87.62573419374874,0.0008846464342923211,0.000879510356766743,-0.05136077525578066,0.2787438359719699
CHI02062,Grace/Sheffield Corral,372,138,510,41.95115985988387,-87.65461416569411,0.00011841974579227903,0.00011300971064600609,-0.0541003514627294,0.27058823529411763
13068,Western Ave & Winnebago Ave,1674,644,2318,41.915520992776045,-87.68702258314131,0.0005328888560652556,0.0005273786496813618,-0.05510206383893827,0.27782571182053495
CHI00308,Western Ave & 21st St,599,226,825,41.85410807336445,-87.68583807837742,0.00019068125733756757,0.00018507387395650272,-0.056073833810648524,0.2739393939393939
CHI00329,Wood St & Beach Ave,2171,837,3008,41.907654036044086,-87.67255182358298,0.0006911001831049402,0.0006854284623964282,-0.056717207085120284,0.27825797872340424
TA1309000032,Elston Ave & Wabansia Ave,515,193,708,41.912919145708564,-87.66416872228702,0.00016394131473931102,0.0001580498127150665,-0.05891502024244524,0.2725988700564972
KA1503000059,Lake Park Ave & 53rd St,1331,510,1841,41.799494655943136,-87.58644982993732,0.0004237007571223747,0.00041764458282219643,-0.06056174300178292,0.2770233568712656
CHI00664,Bosworth Ave & Howard St,369,136,505,42.019538006649604,-87.6695617494742,0.0001174647478423413,0.00011137188875258571,-0.060928590897555875,0.2693069306930693
CHI00548,Lincoln Ave & Winona St,1198,458,1656,41.97491097049567,-87.6925069085624,0.00038136251467513514,0.0003750612135932666,-0.06301301081868536,0.27657004830917875
13289,Eckhart Park,1375,526,1901,41.8963752370047,-87.66098486803659,0.0004377073937214615,0.00043074715796955946,-0.06960235751902023,0.2766964755391899
CHI00312,Paulina St & 18th St,2212,851,3063,41.857901367177696,-87.66874413820354,0.0007041518217540893,0.0006968932156503709,-0.07258606103718435,0.27783219066274895
TA1307000153,Emerald Ave & 28th St,378,138,516,41.84357998748449,-87.6453684632738,0.0001203297416921545,0.00011300971064600609,-0.07320031046148417,0.26744186046511625
13135,Blue Island Ave & 18th St,930,352,1282,41.85755338740404,-87.6615363398189,0.0002960493644806976,0.00028825665324198657,-0.07792711238711002,0.2745709828393136
CHI01988,Green St & Randolph St*,4524,1749,6273,41.88360147715327,-87.64862500619138,0.001440136908506103,0.0014322752457961207,-0.07861662709982442,0.27881396461023433
TA1307000124,Michigan Ave & 14th St,2124,816,2940,41.86406040022784,-87.6237268149371,0.0006761385485559158,0.0006682313325155143,-0.07907216040401528,0.27755102040816326
CHI00630,Winchester (Ravenswood) Ave & Balmoral Ave,1022,387,1409,41.97976255337923,-87.67753105302451,0.0003253359682787881,0.0003169185363768432,-0.0841743190194491,0.27466288147622425
15632,Talman Ave & Addison St,595,220,815,41.94663609134907,-87.69461500120647,0.0001894079267376506,0.0001801604082762416,-0.09247518461408992,0.26993865030674846
CHI00649,Leavitt St/North Ave,765,286,1051,41.91007665971045,-87.68230878722869,0.0002435244772341222,0.00023420853075911406,-0.09315946475008151,0.2721217887725975
CHI00733,Knox Ave & Montrose Ave,490,179,669,41.96063122904484,-87.74535942607821,0.00015598299848982992,0.00014658505946112384,-0.09397939028706076,0.26756352765321373
KA1504000093,Rockwell St & Eastwood Ave,593,219,812,41.96589902270551,-87.69363925062423,0.00018877126143769212,0.00017934149732953141,-0.09429764108160704,0.2697044334975369
13074,Broadway & Wilson Ave,2098,804,2902,41.96522046753362,-87.65814499350327,0.0006678618996564554,0.000658404401154992,-0.09457498501463457,0.27705031013094417
CHI02080,Francisco Ave & Chicago Ave,815,305,1120,41.89574466728669,-87.69865270261239,0.00025944110973308445,0.00024976783874660767,-0.09673270986476776,0.27232142857142855
CHI00237,Indiana Ave & 26th St,1330,505,1835,41.84568724910472,-87.62248185879035,0.00042338242447239547,0.00041355002808864545,-0.09832396383750025,0.27520435967302453
CHI00456,Racine Ave & 35th St,415,149,564,41.83068862883817,-87.65621060436153,0.00013210804974138655,0.00012201773105981817,-0.10090318681568378,0.2641843971631206
15634,Western Ave & Roscoe St,581,213,794,41.9430343646437,-87.68728804734732,0.00018495126963794116,0.00017442803164927027,-0.10523237988670892,0.2682619647355164
CHI00410,Logan Blvd & Elston Ave,2192,839,3031,41.92946459521414,-87.68415803831913,0.0006977851687545044,0.0006870662842898486,-0.10718884464655867,0.2768063345430551
CHI00575,Larrabee St & Division St,5382,2079,7461,41.90348734807462,-87.64335351094275,0.001713266322188295,0.001702515858210483,-0.10750463977812026,0.27864897466827504
CHI01214,Paulina St & Howard St,1111,418,1529,42.01915859387207,-87.67357275822017,0.00035366757412694087,0.000342304775724859,-0.11362798402081864,0.2733812949640288
CHI00620,Warren Park East,481,173,654,42.00454964703466,-87.68066556756717,0.00015311800464001672,0.0001416715937808627,-0.11446410859154016,0.26452599388379205
CHI00515,Ashland Ave & 13th St,1547,587,2134,41.86523427705048,-87.66650693191706,0.0004924606095178916,0.00048070072571888096,-0.11759883799010613,0.27507029053420806
CHI00404,Claremont Ave & Hirsch St,1133,426,1559,41.90778025042314,-87.68585611510456,0.0003606708924264843,0.00034885606329854054,-0.11814829127943731,0.27325208466966006
CHI00698,Bernard St & Elston Ave,526,190,716,41.94992287639886,-87.71394936969743,0.00016744297388908273,0.00015559307987493592,-0.11849894014146813,0.26536312849162014
KA1504000140,Winchester Ave & Elston Ave,509,183,692,41.92409072996187,-87.67645993081821,0.00016203131883943555,0.0001498607032479646,-0.1217061559147096,0.26445086705202314
CHI00319,Leavitt St & Archer Ave,522,188,710,41.82879017338987,-87.68060727855266,0.00016616964328916575,0.00015395525798151554,-0.12214385307650208,0.2647887323943662
(ARCHIVE)CHI02077,Clark St & Lake St,643,235,878,41.88602,-87.63087,0.00020468789393665436,0.00019244407247689442,-0.1224382145975994,0.26765375854214124
CHI00653,Western Ave & Congress Pkwy,942,351,1293,41.87474543316071,-87.68644396757018,0.00029986935628044853,0.00028743774229527633,-0.12431613985172196,0.271461716937355
CHI00793,Ridge Blvd & Touhy Ave,515,185,700,42.012131833286354,-87.68291384258886,0.00016394131473931102,0.00015149852514138499,-0.12442789597926038,0.2642857142857143
CHI00713,Leavitt St & Chicago Ave,2656,1017,3673,41.895499672509395,-87.68201512929055,0.0008454915183448739,0.0008328324328042623,-0.12659085540611636,0.2768853797985298
13243,Milwaukee Ave & Wabansia Ave,1329,501,1830,41.912616736225814,-87.68139181077787,0.0004230640918224162,0.0004102743843018047,-0.12789707520611518,0.27377049180327867
13058,Dayton St & North Ave,2248,858,3106,41.91057885533142,-87.64942266289117,0.0007156117971533421,0.0007026255922773422,-0.1298620487599994,0.2762395363811977
CHI00514,Shields Ave & 28th Pl,828,306,1134,41.84273376260216,-87.63549120322406,0.0002635794341828146,0.00025058674969331786,-0.1299268448949674,0.2698412698412698
13307,Laflin St & Cullerton St,525,188,713,41.85491354595753,-87.6635624598463,0.00016712464123910348,0.00015395525798151554,-0.13169383257587933,0.26367461430575034
13162,Halsted St & 21st St,480,170,650,41.85378037397409,-87.64660286669675,0.00015279967199003747,0.00013921486094073214,-0.13584811049305323,0.26153846153846155
CHI02106,Seminary Ave & Belden Ave,628,226,854,41.92338772907356,-87.65599191915258,0.00019991290418696568,0.00018507387395650272,-0.1483903023046296,0.2646370023419204
TA1306000006,Orleans St & Elm St,1146,427,1573,41.90292366930328,-87.63771752295655,0.0003648092168762144,0.00034967497424525073,-0.15134242630963696,0.27145581691036236
CHI00331,Wood St & Webster Ave,1368,513,1881,41.92105585072923,-87.67279732115752,0.0004354790651716068,0.000420101315662327,-0.15377749509279795,0.2727272727272727
KP1705001026,LaSalle Dr & Huron St,1988,754,2742,41.89487566790331,-87.63232644101822,0.0006328453081587385,0.0006174588538194825,-0.15386454339255934,0.274981765134938
CHI02124,Dearborn St & Maple St,2228,847,3075,41.90191203891506,-87.63026041357048,0.0007092451441537572,0.0006936175718635302,-0.1562757229022708,0.2754471544715447
TA1306000029,McClurg Ct & Ohio St,4070,1563,5633,41.89259957458773,-87.61728969239408,0.001295613885415526,0.0012799578097080254,-0.15656075707500558,0.2774720397656666
202480.0,Hampden Ct & Diversey Ave,687,247,934,41.93255010790064,-87.64239560683136,0.00021869453053574112,0.0002022710038374167,-0.16423526698324414,0.2644539614561028
TA1306000007,Larrabee St & Menomonee St,1037,383,1420,41.91468143375799,-87.64332125717064,0.00033011095802847675,0.0003136428925900024,-0.1646806543847436,0.2697183098591549
CHI00651,Kedzie Ave & Foster Ave,545,191,736,41.9756722706575,-87.70926136830231,0.00017349129423868836,0.0001564119908216461,-0.17079303417042255,0.2595108695652174
CHI00386,MLK Jr Dr & 29th St,2616,996,3612,41.84205166619431,-87.61699867170745,0.0008327582123457041,0.0008156353029233483,-0.1712290942235584,0.2757475083056478
CHI00351,Clark St & Chicago Ave,5930,2284,8214,41.89674792482336,-87.6308818419779,0.0018877126143769212,0.0018703926022860717,-0.17320012090849513,0.2780618456294132
TA1307000159,Paulina St & 18th St,906,331,1237,41.857901221327324,-87.66874466130605,0.0002884093808811957,0.00027105952336107256,-0.1734985752012316,0.2675828617623282
410,Campbell Ave & Augusta Blvd,528,184,712,41.89957396459182,-87.68949582567105,0.0001680796391890412,0.00015067961419467477,-0.17400024994366428,0.25842696629213485
TA1306000008,Larrabee St & North Ave,1169,433,1602,41.9102071713994,-87.64349924314402,0.0003721308678257371,0.00035458843992551185,-0.17542427900225238,0.2702871410736579
CHI00923,Elston Ave & Henderson St,523,181,704,41.94150124352345,-87.70103972233031,0.00016648797593914498,0.00014822288135454422,-0.1826509458460076,0.2571022727272727
TA1307000143,Sedgwick St & Schiller St,795,286,1081,41.90762705825033,-87.6385640690031,0.00025307445673349954,0.00023420853075911406,-0.18865925974385483,0.2645698427382054
chargingstx2,Wilton Ave & Diversey Pkwy*,1087,399,1486,41.93241809875827,-87.65270507376414,0.000346027590527439,0.0003267454677373654,-0.19282122790073597,0.26850605652759085
TA1307000005,Indiana Ave & 26th St,479,162,641,41.845687436106076,-87.62248193659498,0.00015248133934005822,0.00013266357336705063,-0.19817765973007587,0.25273010920436817
KA1503000065,Woodlawn Ave & Lake Park Ave,379,123,502,41.814092556633085,-87.59700543669751,0.00012064807434213374,0.00010072604644535326,-0.19922027896780484,0.2450199203187251
15443,Shields Ave & 28th Pl,385,125,510,41.84273371924852,-87.63549108781645,0.00012255807024200922,0.00010236386833877363,-0.2019420190323559,0.24509803921568626
TA1309000026,Lincoln Ave & Belle Plaine Ave,964,349,1313,41.95600423035669,-87.68016617481831,0.0003068726745799919,0.00028579992040185596,-0.21072754178135922,0.26580350342726583
CHI00303,Sedgwick St & Schiller St,2294,866,3160,41.90762749371572,-87.63856020622642,0.0007302550990523874,0.0007091768798510237,-0.21078219201363663,0.2740506329113924
CHI02059,Clark/Racine Corral,501,169,670,41.95043840756879,-87.6593170391854,0.0001594846576396016,0.00013839594999402196,-0.21088707645579638,0.25223880597014925
13296,Ashland Ave & Wrightwood Ave,1003,364,1367,41.9288296377519,-87.66850811478176,0.00031928764792918244,0.0002980835846025088,-0.2120406332667364,0.26627651792245793
KA150400009X,Kimball Ave & Belmont Ave,709,249,958,41.93939391699998,-87.71206902047327,0.0002256978488352845,0.00020390882573083707,-0.21789023104447422,0.2599164926931106
CHI01237,Smith Park,1009,365,1374,41.89204708359726,-87.68939731743485,0.0003211976438290579,0.000298902495549219,-0.22295148279838903,0.26564774381368267
TA1307000038,Sedgwick St & North Ave,2046,768,2814,41.910994269674305,-87.63852986366993,0.0006513086018575347,0.0006289236070734251,-0.22384994784109546,0.27292110874200426
331,Halsted St & Clybourn Ave,3477,1324,4801,41.90966598263131,-87.64812853570889,0.0011068426239778338,0.0010842380934442902,-0.226045305335436,0.2757758800249948
CHI00302,Christiana Ave & Lawrence Ave,998,360,1358,41.96835503457918,-87.71183062483988,0.00031769598467928624,0.00029480794081566806,-0.22888043863618185,0.2650957290132548
PI00003,Leavitt St/North Ave,638,220,858,41.91007722044053,-87.6823084930761,0.00020309623068675813,0.0001801604082762416,-0.2293582241051653,0.2564102564102564
KA1504000158,Oakley Ave & Irving Park Rd,485,160,645,41.95433954909923,-87.68608001171025,0.0001543913352399337,0.00013102575147363026,-0.23365583766303435,0.24806201550387597
CHI02104,Campbell Ave & Augusta Blvd,820,290,1110,41.89957416774504,-87.68949513291508,0.00026103277298298065,0.00023748417454595483,-0.23548598437025817,0.26126126126126126
KA1504000160,Francisco Ave & Foster Ave,437,141,578,41.975633151876586,-87.70141938158653,0.00013911136804092993,0.00011546644348613666,-0.23644924554793273,0.24394463667820068
TA1307000044,Clinton St & 18th St,597,203,800,41.85794906607978,-87.6408259665176,0.0001900445920376091,0.00016623892218216839,-0.2380566985544071,0.25375
CHI00317,Damen Ave & Madison St,1418,522,1940,41.881373355256805,-87.67492891570852,0.000451395697670569,0.00042747151418271866,-0.2392418348785033,0.2690721649484536
CHI00633,Manor Ave & Leland Ave,760,266,1026,41.96587496557867,-87.70082474425122,0.00024193281398422598,0.0002178303118249103,-0.24102502159315697,0.25925925925925924
KA1504000139,Monticello Ave & Irving Park Rd,512,169,681,41.95400498116599,-87.71912813225387,0.0001629863167893733,0.00013839594999402196,-0.24590366795351343,0.24816446402349487
KA1504000090,St. Louis Ave & Fullerton Ave,669,230,899,41.924816796663514,-87.71449529872422,0.0002129645428361147,0.0001883495177433435,-0.24615025092771226,0.25583982202447164
CHI01183,Wood St & Chicago Ave,3577,1359,4936,41.89563393884048,-87.67207052486539,0.0011386758889757583,0.0011128999765791469,-0.25775912396611406,0.27532414910858993
TA1308000002,Greenwood Ave & 47th St,415,129,544,41.809832099639344,-87.59938066575066,0.00013210804974138655,0.00010563951212561439,-0.26468537615772164,0.23713235294117646
13257,Campbell Ave & North Ave,1343,489,1832,41.91053499701603,-87.68955600884098,0.0004275207489221256,0.00040044745294128247,-0.2707329598084315,0.26692139737991266
CHI00227,Drake Ave & Montrose Ave,719,246,965,41.96115389776028,-87.7165701235021,0.00022888117533507695,0.00020145209289070651,-0.27429082444370434,0.2549222797927461
CHI00951,Francisco Ave & Montrose Ave,607,202,809,41.96104613062099,-87.70090187938101,0.00019322791853740155,0.0001654200112354582,-0.27807907301943346,0.24969097651421507
CHI01955,California Ave & Granville Ave,613,204,817,41.99417454375174,-87.69954695374325,0.000195137914437277,0.00016705783312887857,-0.28080081308398425,0.24969400244798043
CHI00669,Western Ave & Howard St,531,172,703,42.018901302327386,-87.69004821815965,0.00016903463713897895,0.00014085268283415252,-0.2818195430482644,0.24466571834992887
TA1308000036,Indiana Ave & 31st St,513,164,677,41.83884088702037,-87.62185709207488,0.00016330464943935255,0.000134301395260471,-0.2900325417888155,0.24224519940915806
CHI02132,Paulina St & Cortland St,581,190,771,41.916259257369575,-87.67019193518712,0.00018495126963794116,0.00015559307987493592,-0.2935818976300525,0.24643320363164722
TA1309000012,Damen Ave & Sunnyside Ave,846,293,1139,41.96324976491715,-87.67925978244725,0.000269309421882441,0.0002399409073860854,-0.29368514496355613,0.257243195785777
660,Sheridan Rd & Columbia Ave,593,194,787,42.00458137843219,-87.66141180990303,0.00018877126143769212,0.00015886872366177669,-0.29902537775915433,0.24650571791613723
KA1504000080,Washtenaw Ave & Lawrence Ave,570,185,755,41.968732225406775,-87.69625907850433,0.0001814496104881695,0.00015149852514138499,-0.299510853467845,0.24503311258278146
13163,Morgan St & 18th St,1082,384,1466,41.85808631192846,-87.6510752262597,0.00034443592727754276,0.0003144618035367126,-0.29974123740830183,0.26193724420190995
TA1308000006,Damen Ave & Grand Ave,900,313,1213,41.892397094089056,-87.67688692979618,0.0002864993849813202,0.00025631912632028916,-0.30180258661031056,0.258037922506183
22001,Wells St & Institute Pl,1520,554,2074,41.897380596693395,-87.6344222630606,0.00048386562796845197,0.0004536766644774447,-0.3018896349100725,0.26711668273866923
CHI00741,Dodge Ave & Church St,417,124,541,42.04830833251144,-87.69823102821505,0.00013274471504134505,0.00010154495739206344,-0.31199757649281606,0.22920517560073936
15655,Albany Ave & Bloomingdale Ave,911,316,1227,41.914025545399014,-87.70512685069718,0.0002900010441310919,0.0002587758591604197,-0.31225184970672204,0.2575387123064385
18058,Leavitt St & Chicago Ave,877,302,1179,41.895499986886584,-87.68201523150753,0.0002791777340317976,0.0002473111059064771,-0.31866628125320495,0.2561492790500424
15550,Canal St & Taylor St,1065,375,1440,41.870255646054005,-87.63947439696759,0.0003390242722278956,0.0003070916050163209,-0.31932667211574706,0.2604166666666667
TA1307000158,Damen Ave & Leland Ave,1272,455,1727,41.96708181919348,-87.67907628458893,0.00040491913077359926,0.00037260448075313604,-0.32314650020463215,0.26346265199768387
CHI00369,Oakley Ave & Irving Park Rd,1152,408,1560,41.95434000774385,-87.6860800991727,0.00036671921277608993,0.00033411566625775714,-0.3260354651833279,0.26153846153846155
KA1504000134,Ritchie Ct & Banks St,2053,758,2811,41.90686140717891,-87.62621396338925,0.0006535369304073894,0.0006207344976063233,-0.32802432801066106,0.2696549270722163
15546,Calumet Ave & 21st St,875,299,1174,41.85417997823701,-87.61915388948053,0.0002785410687318391,0.0002448543730663465,-0.33686695665492605,0.25468483816013626
