end_station_name,station_end_trip_count,station_lat,station_lng,search_radius_m,service_category,service_lat,service_lng,name,amenity,shop,tourism,office,leisure,public_transport,railway,healthcare
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.883348999999995,-87.6305177,,bench,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.8839188,-87.6296213,,bench,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.883974300000006,-87.6296367,,bench,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.88360989999999,-87.6307407,,bench,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.88361059999999,-87.6306823,,bench,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.88342079999999,-87.6307345,,bench,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.88342149999999,-87.6306823,,bench,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.8843903,-87.6270653,,loading_dock,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.88613949999999,-87.6301729,,loading_dock,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,office,41.8819359,-87.6268564,H&R Block,,,,tax_advisor,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.8846302,-87.6311854,,bicycle_parking,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.885858,-87.63141749999998,,parking_entrance,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.88562459999999,-87.6320539,,loading_dock,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,food_drink,41.8851837,-87.630754,Starbucks,cafe,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.8856381,-87.6303682,,parking_entrance,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.885227099999994,-87.629348,,parking_entrance,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.8851024,-87.6285191,,loading_dock,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.88564869999998,-87.6287265,,parking_entrance,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.8856491,-87.6286403,,parking_entrance,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.88517689999999,-87.6278979,,ticket_validator,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.88518169999999,-87.62684170000001,,loading_dock,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.8850683,-87.6270857,,loading_dock,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.88501109999999,-87.6273065,,loading_dock,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.884608099999994,-87.6270648,,parking_entrance,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.88386789999999,-87.6278649,,ticket_validator,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.886214800000005,-87.63114960000001,,parking_entrance,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.8862663,-87.6316096,,loading_dock,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.886312100000005,-87.6318635,,parking_entrance,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.886355299999984,-87.6311616,,parking_entrance,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.88620900000001,-87.6322551,,parking_entrance,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.8862449,-87.6322525,,parking_entrance,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.886252299999995,-87.6311491,,parking_entrance,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.88612940000001,-87.6314512,,parking_entrance,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.88622959999999,-87.6317016,,parking_entrance,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.88623809999999,-87.6297761,,parking_entrance,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.88603710000001,-87.6279635,,bench,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.886146999999994,-87.6279654,,bench,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.886252199999994,-87.6270252,,loading_dock,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.8863379,-87.6271328,,parking_entrance,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.88624970000001,-87.627591,,loading_dock,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.885275500000006,-87.628186,State Street Studio,studio,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.8854279,-87.6281846,ESPN 1000 WMVP,studio,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.8853605,-87.6297576,,toilets,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,retail,41.8852149,-87.629754,Box Office,,ticket,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.8844198,-87.62878150000002,,vending_machine,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,office,41.8834408,-87.628579,"Sterling Hughes, LLC",,,,lawyer,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,food_drink,41.88220919999999,-87.630453,Copper Club,restaurant,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,food_drink,41.8829875,-87.6287825,Stan's Donuts & Coffee,cafe,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,retail,41.884940199999996,-87.6276035,Walgreens,pharmacy,chemist,,,,,,pharmacy
Daley Center Plaza,4892,41.8841812,-87.6296407,250,retail,41.8838973,-87.6281514,Banana Republic,,clothes,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,food_drink,41.88592309999999,-87.6288877,Starbucks,cafe,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.8820026,-87.6269729,,bicycle_parking,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.882000899999994,-87.6267962,,bicycle_parking,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,health,41.8829696,-87.6314271,The Dental Loft,dentist,,,,,,,dentist
Daley Center Plaza,4892,41.8841812,-87.6296407,250,retail,41.88461669999999,-87.6289358,Garrett's Popcorn,,confectionery,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,food_drink,41.883893699999994,-87.6287588,Starbucks,cafe,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,office,41.88290779999999,-87.631302,Burnham Nationwide,,,,consulting,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,office,41.884883599999995,-87.6304078,HDI Global Insurance Company,,,,insurance,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,office,41.8850299,-87.6306045,"Salvi, Schostok & Pritchard P.C.",,,,lawyer,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,food_drink,41.88384450000001,-87.6278424,Dunkin',fast_food,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,health,41.8829842,-87.6266479,Strobel Dentistry,dentist,,,,,,,dentist
Daley Center Plaza,4892,41.8841812,-87.6296407,250,health,41.88289000000001,-87.6313583,Passport Health Downtown Chicago Travel Clinic,clinic,,,,,,,clinic
Daley Center Plaza,4892,41.8841812,-87.6296407,250,office,41.88412799999998,-87.6299062,Cook County States Attorney,,,,government,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,office,41.882642099999984,-87.6275355,Illinois Secretary of State Index Department,,,,government,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,health,41.8829316,-87.62681600000002,Kraff Eye Institute,doctors,,,,,,,doctor
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.88596960000001,-87.6323047,,bicycle_parking,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.8855338,-87.6326231,,bicycle_parking,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.8858238,-87.6321336,,bicycle_parking,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.8820461,-87.6321426,,bicycle_parking,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.8821426,-87.6322588,,bicycle_parking,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.88245270000001,-87.6322659,,bicycle_parking,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.8827315,-87.6322774,,bicycle_parking,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.8831341,-87.632043,,bicycle_parking,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.8836648,-87.632586,,bicycle_parking,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.8833634,-87.63256460000001,,bicycle_parking,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,tourism,41.88464080000001,-87.629045,Cambria Hotel Chicago Loop - Theatre District,,,hotel,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,transit,41.88423889999999,-87.6323951,LaSalle & Randolph,,,,,,stop_position,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,transit,41.886397900000006,-87.6325678,LaSalle & Wacker/Lake,,,,,,stop_position,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,retail,41.8822362,-87.62688310000001,GNC,,nutrition_supplements,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,office,41.88230360000001,-87.6291552,Chicago Board of Education,,,,educational_institution,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.884563899999996,-87.6306959,,bicycle_parking,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.883360899999985,-87.63102260000001,,bicycle_parking,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.88339210000001,-87.6310249,,bicycle_parking,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,retail,41.8821219,-87.62959080000002,,,vacant,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,office,41.8822485,-87.6301555,"Law Offices of David L. Freidberg, P.C.",,,,lawyer,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.8858341,-87.6270691,,bicycle_parking,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.8858341,-87.6266806,,bicycle_parking,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.8840811,-87.6325921,,bicycle_parking,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.882090799999986,-87.628201,,bicycle_parking,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.8832945,-87.6282242,,bicycle_parking,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.8827689,-87.628015,,bicycle_parking,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.881951999999984,-87.6283667,,bicycle_parking,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.8819557,-87.6281935,,bicycle_parking,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.88264420000001,-87.6307978,,bicycle_parking,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.8824372,-87.630796,,bicycle_parking,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.882440499999994,-87.63099810000001,,bicycle_parking,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.8820611,-87.6311116,,bicycle_parking,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.8855095,-87.6316702,Ventra,vending_machine,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.885923899999995,-87.6315438,Ventra,vending_machine,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.882583100000005,-87.6294256,,ticket_validator,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.8838341,-87.6294689,,ticket_validator,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.8859281,-87.6322504,,atm,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.88411690000001,-87.6307613,,bicycle_parking,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.884303599999996,-87.63106320000001,,bicycle_parking,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,tourism,41.88337740000001,-87.629829,Chicago Picasso Braille Model,,,artwork,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,health,41.8826356,-87.6266338,Planned Parenthood - Loop Health Center,clinic,,,,,,,counselling
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.8831908,-87.6321678,Riley O'Neil Memorial Station at City Hall,bicycle_rental,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.88469109999999,-87.6274025,Joffrey Ballet,dancing_school,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,food_drink,41.88343989999999,-87.6300968,Chiya Chai,fast_food,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,education,41.882406,-87.6291683,Adler University,university,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,food_drink,41.886398,-87.630705,The Good Eating Company,cafe,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,retail,41.8838784,-87.6287116,Iridium 77,,clothes,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.88563599999999,-87.6308864,,recycling,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.8856409,-87.6308869,,waste_basket,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.882054,-87.631671,,post_box,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,recreation,41.88385082869324,-87.63204120499495,Chicago City Hall Roof Garden,,,,,garden,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,education,41.88039993835389,-87.62473811065173,School of The Art Institute of Chicago,college,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,office,41.8840945519821,-87.6302045782273,Richard J. Daley Center,,,,government,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.88385268943025,-87.63198048127788,Chicago City Hall,townhall,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,office,41.88383913958993,-87.63136588036997,Cook County Building,,,,government,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.884839911771195,-87.62683427028125,Wabash-Randolph Parking Garage,parking,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,retail,41.88386332508371,-87.62705730370992,Macy's,,department_store,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,office,41.88287780123329,-87.6299517159392,George W. Dunne Cook County Administration Building,,,,government,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,tourism,41.8830438873445,-87.62823330508516,"Staypineapple, An Iconic Hotel, The Loop",,,hotel,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,tourism,41.883622824862464,-87.6299791183572,Chicago Picasso,,,artwork,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,retail,41.8838677837705,-87.62868649594989,Block 37 Shops,,mall,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.8853957731141,-87.6272384266158,Chicago Theatre,theatre,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.88539562313774,-87.62906433758562,Theater District Self Park,parking,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.883533175222446,-87.63049053887731,Daley Center Fountain,fountain,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.88285917178575,-87.63061458156574,First United Methodist Church of Chicago,place_of_worship,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.885424376612185,-87.63045271068435,Government Center Self Park,parking,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,tourism,41.88624866732674,-87.62847771176449,Renaissance Chicago Downtown Hotel,,,hotel,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,tourism,41.88606235344364,-87.62762013530005,The Wit Hotel,,,hotel,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.882326041936885,-87.63147958465176,St. Peter's Church,place_of_worship,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.885523156916705,-87.62984310836303,Owen Bruner Goodman Theatre,theatre,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.885454113724684,-87.62839517672904,ABC Building,studio,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,office,41.88506488943215,-87.62990266511267,Goodman Theatre Center,arts_centre,,,educational_institution,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,tourism,41.883068550001106,-87.63037749999998,Miro's Chicago,,,artwork,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,tourism,41.88474490160298,-87.63121382112115,Monument With Standing Beast,,,artwork,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,office,41.88481615414088,-87.63292075071016,Michael A. Bilandic Building,,,,government,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,retail,41.88297635137727,-87.62736907595695,Primark,,clothes,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,recreation,41.88346445000389,-87.62965595000004,,,,,,garden,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,transit,41.88205785420868,-87.62883129975894,,,,,,,platform,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,transit,41.88200802678875,-87.63283229580576,,,,,,,platform,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,transit,41.88319043389384,-87.62737046326772,,,,,,,platform,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,transit,41.88318608379257,-87.63042668413125,,,,,,,platform,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,transit,41.88318133841561,-87.63298904282837,,,,,,,platform,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.883497829906545,-87.62887554310784,CBS 2 Broadcast Center,studio,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,tourism,41.88428253493237,-87.628785138863,The Marquee at Block 37,,,hotel,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,transit,41.88569576838951,-87.63143617044011,,,,,,,platform,platform,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,transit,41.88579742994658,-87.63139654004937,,,,,,,platform,platform,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,transit,41.880752604407775,-87.62774638388885,,,,,,,platform,platform,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,transit,41.88473467755487,-87.6278912968916,,,,,,,platform,platform,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,transit,41.885730678038364,-87.63272689378611,,,,,,,platform,platform,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,transit,41.88073240665465,-87.62937838114605,,,,,,,platform,platform,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,transit,41.88323278955703,-87.62944793493513,,,,,,,platform,platform,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,recreation,41.88409229832583,-87.62919537409029,,,,,,swimming_pool,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,education,41.88606022604011,-87.62681530954399,Harold Washington College,college,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.88318657553059,-87.63037592473746,,shelter,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,recreation,41.883705188328896,-87.63057638224154,,,,,,garden,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,recreation,41.88439977332631,-87.63063899032785,,,,,,garden,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,recreation,41.88440090109248,-87.63035347569104,,,,,,garden,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,recreation,41.88440320109248,-87.63006537569105,,,,,,garden,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,recreation,41.88440549899843,-87.62978652431393,,,,,,garden,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,recreation,41.883518412022035,-87.63071608009606,,,,,,garden,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.88319071385853,-87.6273055668568,,shelter,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.88650042313052,-87.6320174390807,221 La Salle Public Parking,parking,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.886107759036726,-87.63001081347636,,parking,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.88643517862579,-87.63041322065055,,parking,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.882056081029724,-87.6289313019976,,shelter,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,recreation,41.88543890499774,-87.63246992640349,,,,,,garden,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,recreation,41.88497804947651,-87.63246480890776,,,,,,garden,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,recreation,41.884941475144785,-87.63115413596027,,,,,,garden,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,recreation,41.884646998870146,-87.6316749651564,,,,,,garden,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.88574648097566,-87.63145236512194,,shelter,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.884974287004866,-87.62993161998762,Albert Ivar Goodman Theatre,theatre,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,recreation,41.884592040873954,-87.63009514083602,,,,,,outdoor_seating,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,recreation,41.884979264821105,-87.63079247754688,,,,,,outdoor_seating,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,recreation,41.885189849594305,-87.63079929733644,,,,,,outdoor_seating,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,office,41.884709837080955,-87.6299274153821,Alice Rapoport Center,,,,educational_institution,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,food_drink,41.885525895466934,-87.62968726720396,Goodman Lounge,bar,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,recreation,41.88459315000567,-87.62996750000008,,,,,,outdoor_seating,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,recreation,41.88459473521491,-87.62984137819365,,,,,,outdoor_seating,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,recreation,41.884622574245455,-87.62965298172247,,,,,,outdoor_seating,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,recreation,41.88477447137341,-87.62962349476433,,,,,,outdoor_seating,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,recreation,41.885564877250545,-87.6281573247889,,,,,,outdoor_seating,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,tourism,41.88466672471465,-87.62886453537281,Cambria Chicago Loop - Theatre District,,,hotel,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.88488828273327,-87.62884681718621,James M. Nederlander Theatre,theatre,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,recreation,41.88553188711005,-87.62773717532096,,,,,,outdoor_seating,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,recreation,41.88611771188228,-87.63248168569496,,,,,,garden,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.88640672563592,-87.63142006660458,OneEleven,parking,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.886247796465526,-87.63170197799046,Alamo,car_rental,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.886179478701614,-87.63169802978824,200 N Clark Self Park,parking,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.88599379120776,-87.63131200336532,110 W Lake,parking,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,recreation,41.88626779444925,-87.63055563250794,,,,,,garden,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,recreation,41.88633078041619,-87.63084526835772,,,,,,garden,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.88605464995913,-87.63088714999589,Clark St & Lake St,bicycle_rental,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,recreation,41.886065446078156,-87.63022667942833,,,,,,park,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,recreation,41.886202749994666,-87.63005349999932,,,,,,swimming_pool,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,recreation,41.88614524999477,-87.62941719999937,,,,,,garden,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,recreation,41.88602053049857,-87.62941142579862,,,,,,garden,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,recreation,41.88617519999184,-87.62811934999931,,,,,,garden,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,recreation,41.885871998312105,-87.62889547481912,,,,,,outdoor_seating,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,recreation,41.88630524999185,-87.6281213499993,,,,,,garden,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,recreation,41.88642494999169,-87.62812264999923,,,,,,garden,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,recreation,41.886294823446455,-87.62796791818812,,,,,,outdoor_seating,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,tourism,41.885942804361974,-87.62796228648017,Loop Da Loop,,,artwork,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,recreation,41.88600849997412,-87.62817814999782,,,,,,outdoor_seating,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.886129024756464,-87.62862481911102,,parking,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.88648307094604,-87.62722040058676,One East Wacker,parking,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,other_amenity,41.88531595776961,-87.62860048418212,ABC TV Studios,studio,,,,,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,recreation,41.882517096103456,-87.62712179336454,,,,,,garden,,,
Daley Center Plaza,4892,41.8841812,-87.6296407,250,recreation,41.88242169225793,-87.626820177937,,,,,,garden,,,
