end_station_name,end_lat,end_lng,return_count_weekday,return_count_weekend,total_return_count,weekday_station_share,weekend_station_share,total_return_share,weekend_minus_weekday_share_normalized,weekday_minus_weekend_share_normalized,share_difference_orientation
Springfield Ave & North Ave,41.910158,-87.723831,398.0,125.0,523.0,0.00012856277158077942,0.00010377612252556213,0.00012161998753569535,-2.478664905521729e-05,2.478664905521729e-05,weekday_oriented
Oakley Ave & Irving Park Rd,41.95434085219,-87.6860796243,1622.0,601.0,2223.0,0.0005239417474975482,0.0004989555971029027,0.0005169430827760053,-2.4986150394645476e-05,2.4986150394645476e-05,weekday_oriented
Wells St & Institute Pl,41.89737986072316,-87.63442039489746,5264.0,2018.0,7282.0,0.0017003880140734242,0.001675361722052675,0.0016933781056117276,-2.5026292020749203e-05,2.5026292020749203e-05,weekday_oriented
Dearborn St & Washington St,41.88299,-87.6293,139.0,23.0,162.0,4.4900063441528486e-05,1.9094806544703434e-05,3.767196554642953e-05,-2.5805256896825052e-05,2.5805256896825052e-05,weekday_oriented
St. Clair St & Erie St 2,41.89445,-87.62268000000002,157.0,30.0,187.0,5.0714460146186856e-05,2.490626940613491e-05,4.348554047643409e-05,-2.5808190740051945e-05,2.5808190740051945e-05,weekday_oriented
Lincoln Ave & Balmoral Ave,41.979461,-87.693013,557.0,185.0,742.0,0.00017992327580526165,0.00015358866133783196,0.00017254690392253528,-2.6334614467429693e-05,2.6334614467429693e-05,weekday_oriented
Dodge Ave & Church St,42.048308,-87.698224,524.0,172.0,696.0,0.00016926354851338796,0.0001427959445951735,0.0001618499260513269,-2.646760391821447e-05,2.646760391821447e-05,weekday_oriented
Kostner Ave & Wrightwood Ave,41.927957,-87.735952,471.0,151.0,622.0,0.00015214338043856057,0.00012536155601087907,0.0001446417442585134,-2.6781824427681505e-05,2.6781824427681505e-05,weekday_oriented
N Shore Channel Trail & Argyle St,41.972177,-87.702749,495.0,160.0,655.0,0.00015989590937810506,0.00013283343683271953,0.0001523156631661194,-2.706247254538553e-05,2.706247254538553e-05,weekday_oriented
Laflin St & Cullerton St,41.85491457576575,-87.66355991363525,1914.0,712.0,2626.0,0.0006182641829286728,0.0005911087939056019,0.0006106579106476787,-2.715538902307098e-05,2.715538902307098e-05,weekday_oriented
Western Ave & Lunt Ave,42.0085943972,-87.6904922389,1128.0,406.0,1534.0,0.0003643688601585909,0.0003370648459630258,0.00035672095770507967,-2.73040141955651e-05,2.73040141955651e-05,weekday_oriented
Public Rack - Kedvale Ave & 63rd St W,41.778761,-87.726892,134.0,19.0,153.0,4.328495324579006e-05,1.5773970623885444e-05,3.5579078571627895e-05,-2.7510982621904613e-05,2.7510982621904613e-05,weekday_oriented
California Ave & 21st St,41.8537957934734,-87.69582286477088,696.0,237.0,933.0,0.00022482333924679014,0.0001967595283084658,0.0002169626163877701,-2.8063810938324323e-05,2.8063810938324323e-05,weekday_oriented
Public Rack - Woodlawn Ave & 63rd St N,41.78062099999999,-87.596033,362.0,106.0,468.0,0.00011693397817146268,8.800215190167669e-05,0.00010883012268968533,-2.8931826269785988e-05,2.8931826269785988e-05,weekday_oriented
Public Rack - Milwaukee Ave & Diversey Ave,41.93123,-87.711501,337.0,96.0,433.0,0.0001088584271927705,7.970006209963172e-05,0.00010069111778767895,-2.915836509313878e-05,2.915836509313878e-05,weekday_oriented
Kingsbury St & Kinzie St 2,41.889188,-87.638387,282.0,74.0,356.0,9.109221503964772e-05,6.143546453513278e-05,8.27853070032649e-05,-2.965675050451494e-05,2.965675050451494e-05,weekday_oriented
Laramie Ave & Bloomingdale Ave,41.91432,-87.75572,184.0,35.0,219.0,5.94360552031744e-05,2.9057314307157398e-05,5.0926916386839926e-05,-3.0378740896017002e-05,3.0378740896017002e-05,weekday_oriented
Clark/Racine Corral,41.950436,-87.6593212,417.0,125.0,542.0,0.00013470019032458546,0.00010377612252556213,0.0001260383044824988,-3.092406779902333e-05,3.092406779902333e-05,weekday_oriented
Christiana Ave & Lawrence Ave,41.96835449363001,-87.7118306675,1399.0,507.0,1906.0,0.00045190783276761407,0.00042091595296368003,0.0004432269526635475,-3.099187980393404e-05,3.099187980393404e-05,weekday_oriented
Public Rack - Christiana Ave & Belmont Ave,41.93917,-87.71169,334.0,92.0,426.0,0.00010788936107532744,7.637922617881374e-05,9.906331680727766e-05,-3.1510134896513706e-05,3.1510134896513706e-05,weekday_oriented
Public Rack - Jensen Park,41.964864,-87.720774,203.0,41.0,244.0,6.557347394698046e-05,3.403856818838438e-05,5.6740491316844484e-05,-3.153490575859608e-05,3.153490575859608e-05,weekday_oriented
Winchester (Ravenswood) Ave & Balmoral Ave,41.979762,-87.67753,1442.0,523.0,1965.0,0.0004657977804509646,0.000434199296646952,0.00045694698949835826,-3.159848380401262e-05,3.159848380401262e-05,weekday_oriented
Ashland Ave & Archer Ave,41.83920868403,-87.6656098589,788.0,268.0,1056.0,0.0002545413668483773,0.00022249600669480522,0.00024556540504339254,-3.204536015357208e-05,3.204536015357208e-05,weekday_oriented
May St & Hubbard St,41.89008,-87.65597,290.0,74.0,364.0,9.367639135282921e-05,6.143546453513278e-05,8.464565098086637e-05,-3.224092681769643e-05,3.224092681769643e-05,weekday_oriented
Lockwood Ave & Grand Ave,41.9175941,-87.7584143,263.0,63.0,326.0,8.495479629584167e-05,5.230316575288331e-05,7.580901708725943e-05,-3.265163054295836e-05,3.265163054295836e-05,weekday_oriented
Chicago State University,41.71896342165455,-87.60829567909241,176.0,29.0,205.0,5.68518788899929e-05,2.4076060425930415e-05,4.7671314426037376e-05,-3.2775818464062485e-05,3.2775818464062485e-05,weekday_oriented
Dearborn St & Maple St,41.90191999999999,-87.63026,2145.0,795.0,2940.0,0.0006928822739717885,0.0006600161392625751,0.000683676411768536,-3.2866134709213395e-05,3.2866134709213395e-05,weekday_oriented
Kilpatrick Ave & Grand Ave,41.912732,-87.743636,251.0,58.0,309.0,8.107853182606943e-05,4.815212085186083e-05,7.185578613485633e-05,-3.29264109742086e-05,3.29264109742086e-05,weekday_oriented
Western Ave & Walton St,41.89841768945,-87.6865960164,4168.0,1582.0,5750.0,0.0013463558591675592,0.0013133906066835144,0.0013371222339010483,-3.2965252484044773e-05,3.2965252484044773e-05,weekday_oriented
Dodge Ave & Main St,42.03463185161588,-87.69918769598006,521.0,163.0,684.0,0.0001682944823959449,0.00013532406377333303,0.0001590594100849247,-3.297041862261187e-05,3.297041862261187e-05,weekday_oriented
Leavitt St & Augusta Blvd,41.89962,-87.68194,646.0,211.0,857.0,0.00020867223728940579,0.00017517409482314887,0.00019928934860055625,-3.3498142466256914e-05,3.3498142466256914e-05,weekday_oriented
Halsted St & 37th St,41.827059,-87.64572,474.0,144.0,618.0,0.00015311244655600363,0.00011955009314944758,0.00014371157226971266,-3.3562353406556056e-05,3.3562353406556056e-05,weekday_oriented
Ashland Ave & Pershing Rd,41.823465,-87.665577,328.0,87.0,415.0,0.00010595122884044132,7.222818127779124e-05,9.650534383807566e-05,-3.372304756265008e-05,3.372304756265008e-05,weekday_oriented
Public Rack - Spaulding Ave & Evergreen Ave,41.905317,-87.70952099999998,280.0,68.0,348.0,9.044617096135236e-05,5.64542106539058e-05,8.092496302566345e-05,-3.399196030744655e-05,3.399196030744655e-05,weekday_oriented
Oak Park & Wellington,41.934586,-87.7959613,204.0,37.0,241.0,6.589649598612814e-05,3.071773226756639e-05,5.6042862325243936e-05,-3.517876371856175e-05,3.517876371856175e-05,weekday_oriented
California Ave & 26th St,41.8436799145765,-87.69496858119965,161.0,20.0,181.0,5.20065483027776e-05,1.660417960408994e-05,4.2090282493233e-05,-3.540236869868766e-05,3.540236869868766e-05,weekday_oriented
Knox Ave & Montrose Ave,41.960631,-87.745359,676.0,220.0,896.0,0.0002183628984638364,0.00018264597564498936,0.00020835852549136335,-3.5716922818847035e-05,3.5716922818847035e-05,weekday_oriented
Public Rack - Evans Ave & 63rd St,41.780506,-87.607519,138.0,9.0,147.0,4.45770414023808e-05,7.471880821840474e-06,3.41838205884268e-05,-3.7105160580540325e-05,3.7105160580540325e-05,weekday_oriented
Narragansett Ave & Montrose Ave,41.959978,-87.786928,200.0,32.0,232.0,6.460440782953739e-05,2.6566687366543908e-05,5.39499753504423e-05,-3.803772046299348e-05,3.803772046299348e-05,weekday_oriented
W Washington Blvd & N Peoria St,41.883043,-87.649931,682.0,219.0,901.0,0.0002203010306987225,0.00018181576666478487,0.00020952124047736426,-3.848526403393764e-05,3.848526403393764e-05,weekday_oriented
California Ave & Winona St,41.97471199999999,-87.697852,339.0,85.0,424.0,0.00010950447127106589,7.056776331738225e-05,9.85982308128773e-05,-3.893670795368364e-05,3.893670795368364e-05,weekday_oriented
Cottage Grove Ave & 63rd St,41.78053094070882,-87.6059702038765,687.0,220.0,907.0,0.00022191614089446096,0.00018264597564498936,0.00021091649846056537,-3.92701652494716e-05,3.92701652494716e-05,weekday_oriented
Pulaski Rd & 51st St,41.800434,-87.7247496,473.0,136.0,609.0,0.00015278942451685593,0.0001129084213078116,0.00014161868529491103,-3.9881003209044324e-05,3.9881003209044324e-05,weekday_oriented
Komensky Ave & 31st St,41.836708,-87.725641,159.0,13.0,172.0,5.1360504224482225e-05,1.0792716742658462e-05,3.999739551843136e-05,-4.056778748182376e-05,4.056778748182376e-05,weekday_oriented
Leavitt St & Archer Ave,41.82879201994,-87.6806044594,716.0,227.0,943.0,0.00023128378002974388,0.00018845743850642085,0.00021928804635977192,-4.2826341523323036e-05,4.2826341523323036e-05,weekday_oriented
Clinton St & Polk St,41.87146651779,-87.6409491327,865.0,284.0,1149.0,0.00027941406386274925,0.00023577935037807717,0.0002671919037830095,-4.363471348467208e-05,4.363471348467208e-05,weekday_oriented
Francisco Ave & Montrose Ave,41.9610471,-87.700901,860.0,282.0,1142.0,0.0002777989536670108,0.00023411893241766818,0.0002655641028026082,-4.368002124934263e-05,4.368002124934263e-05,weekday_oriented
Halsted St & 21st St,41.85377981072743,-87.6466029882431,1686.0,600.0,2286.0,0.0005446151580030003,0.0004981253881226982,0.0005315932915996168,-4.6489769880302015e-05,4.6489769880302015e-05,weekday_oriented
Maplewood Ave & Peterson Ave,41.99023602866999,-87.6933696402,622.0,186.0,808.0,0.0002009197083498613,0.00015441887031803647,0.00018789474173774731,-4.6500838031824835e-05,4.6500838031824835e-05,weekday_oriented
Sedgwick St & Schiller St,41.907626,-87.638566,2808.0,1036.0,3844.0,0.000907045885926705,0.000860096503491859,0.0008938952812375009,-4.694938243484607e-05,4.694938243484607e-05,weekday_oriented
Indiana Ave & 26th St,41.845687,-87.622481,1816.0,650.0,2466.0,0.0005866080230921996,0.0005396358371329231,0.0005734510310956496,-4.697218595927646e-05,4.697218595927646e-05,weekday_oriented
Noble St & Ohio St,41.89242000000001,-87.66205999999998,1520.0,534.0,2054.0,0.0004909934995044842,0.00044333159542920143,0.00047764331624917445,-4.7661904075282794e-05,4.7661904075282794e-05,weekday_oriented
Public Rack - Drake Ave & Leland Ave,41.96598530000001,-87.71687599999998,210.0,24.0,234.0,6.783462822101426e-05,1.992501552490793e-05,5.4415061344842664e-05,-4.7909612696106325e-05,4.7909612696106325e-05,weekday_oriented
Kilbourn Ave & Milwaukee Ave,41.94761930237381,-87.74001627636491,331.0,71.0,402.0,0.00010692029495788438,5.894483759451929e-05,9.348228487447329e-05,-4.797545736336509e-05,4.797545736336509e-05,weekday_oriented
N Paulina St & Lincoln Ave,41.943838,-87.671469,1147.0,388.0,1535.0,0.00037050627890239694,0.0003221210843193449,0.00035695350070227984,-4.8385194583052055e-05,4.8385194583052055e-05,weekday_oriented
Blackstone Ave & Hyde Park Blvd,41.802562,-87.590368,3120.0,1155.0,4275.0,0.0010078287621407833,0.0009588913721361942,0.0009941213130307794,-4.893739000458915e-05,4.893739000458915e-05,weekday_oriented
Kimball Ave & Belmont Ave,41.93939395344302,-87.71206766366959,2818.0,1037.0,3855.0,0.0009102761063181819,0.0008609267124720635,0.0008964532542067029,-4.934939384611844e-05,4.934939384611844e-05,weekday_oriented
Midway Orange Line,41.78692,-87.73892,383.0,89.0,472.0,0.00012371744099356412,7.388859923820023e-05,0.00010976029467848605,-4.982884175536388e-05,4.982884175536388e-05,weekday_oriented
N Southport Ave & W Newport Ave,41.94401888299205,-87.66397501880483,1767.0,626.0,2393.0,0.0005707799431739629,0.0005197108216080152,0.0005564753923000363,-5.106912156594768e-05,5.106912156594768e-05,weekday_oriented
NAVY PIER,41.892278,-87.612043,165.0,0.0,165.0,5.329863645936835e-05,0.0,3.836959453803008e-05,-5.329863645936835e-05,5.329863645936835e-05,weekday_oriented
Keystone Ave & Montrose Ave,41.96110801623001,-87.7289701012,777.0,234.0,1011.0,0.0002509881244177528,0.0001942689013678523,0.00023510097016938433,-5.6719223049900487e-05,5.6719223049900487e-05,weekday_oriented
Campbell Ave & Augusta Blvd,41.899578,-87.689497,1943.0,687.0,2630.0,0.0006276318220639558,0.0005703535694004894,0.0006115880826364795,-5.727825266346634e-05,5.727825266346634e-05,weekday_oriented
Damen Ave & Madison St,41.88137,-87.67493,1770.0,618.0,2388.0,0.000571749009291406,0.0005130691497663792,0.0005553126773140353,-5.867985952502674e-05,5.867985952502674e-05,weekday_oriented
Francisco Ave & Foster Ave,41.97563272521,-87.7014194389,1692.0,586.0,2278.0,0.0005465532902378863,0.0004865024623998353,0.0005297329476220154,-6.005082783805101e-05,6.005082783805101e-05,weekday_oriented
Franklin St & Monroe St Corral,41.88056,-87.63524,197.0,4.0,201.0,6.363534171209433e-05,3.3208359208179885e-06,4.6741142437236646e-05,-6.031450579127634e-05,6.031450579127634e-05,weekday_oriented
Larrabee St & Clybourn Ave,41.9066,-87.64322,800.0,236.0,1036.0,0.00025841763131814955,0.0001959293193282613,0.0002409145450993889,-6.248831198988824e-05,6.248831198988824e-05,weekday_oriented
Sawyer Ave & Irving Park Rd,41.953598557720426,-87.70931008347263,1096.0,351.0,1447.0,0.00035403215490586494,0.0002914033520517785,0.00033648971694866383,-6.262880285408645e-05,6.262880285408645e-05,weekday_oriented
Elston Ave & Henderson St,41.941499,-87.701051,705.0,196.0,901.0,0.00022773053759911932,0.00016272096012008144,0.00020952124047736426,-6.500957747903788e-05,6.500957747903788e-05,weekday_oriented
Wabash Ave & Jackson Blvd,41.87801,-87.62599,365.0,63.0,428.0,0.00011790304428890574,5.230316575288331e-05,9.952840280167803e-05,-6.559987853602242e-05,6.559987853602242e-05,weekday_oriented
May St & Cullerton St,41.855136,-87.654127,1764.0,607.0,2371.0,0.0005698108770565198,0.0005039368509841297,0.0005513594463616323,-6.587402607239007e-05,6.587402607239007e-05,weekday_oriented
Kilbourn Ave & Irving Park Rd,41.953733,-87.740569,469.0,103.0,572.0,0.0001514973363602652,8.55115249610632e-05,0.00013301459439850428,-6.598581139920199e-05,6.598581139920199e-05,weekday_oriented
Sangamon St & Adams St,41.879090000000005,-87.65128,1018.0,313.0,1331.0,0.0003288364358523453,0.0002598554108040076,0.0003095147292734427,-6.898102504833772e-05,6.898102504833772e-05,weekday_oriented
Paulina St & Division St,41.9035529,-87.67042920000002,1248.0,402.0,1650.0,0.0004031315048563133,0.0003337440100422078,0.0003836959453803008,-6.93874948141055e-05,6.93874948141055e-05,weekday_oriented
Ogden Ave & Roosevelt Rd,41.86650148316,-87.68469707,999.0,303.0,1302.0,0.00032269901710853927,0.0002515533210019626,0.00030277098235463736,-7.114569610657668e-05,7.114569610657668e-05,weekday_oriented
Western Ave & Granville Ave,41.99416136902,-87.689438282,1075.0,332.0,1407.0,0.0003472486920837635,0.000275629381427893,0.00032718799706065653,-7.161931065587047e-05,7.161931065587047e-05,weekday_oriented
Ogden Ave & Race Ave,41.891795,-87.658751,5576.0,2083.0,7659.0,0.0018011708902875025,0.0017293253057659673,0.0017810468155561962,-7.184558452153519e-05,7.184558452153519e-05,weekday_oriented
Green St & Randolph St*,41.8836016120626,-87.64862672558314,6289.0,2359.0,8648.0,0.0020314856041998034,0.0019584629843024085,0.002011031839787177,-7.302261989739498e-05,7.302261989739498e-05,weekday_oriented
Western Ave & Winnebago Ave,41.91552,-87.687022,5602.0,2091.0,7693.0,0.0018095694633053425,0.0017359669776076034,0.0017889532774610026,-7.360248569773906e-05,7.360248569773906e-05,weekday_oriented
Damen Ave & Grand Ave,41.89239445296271,-87.67688512802124,3293.0,1192.0,4485.0,0.0010637115749133333,0.0009896091044037606,0.0010429553424428177,-7.410247050957264e-05,7.410247050957264e-05,weekday_oriented
Elston Ave & Wabansia Ave,41.912919,-87.664169,2045.0,704.0,2749.0,0.0006605800700570199,0.0005844671220639659,0.0006392606993033011,-7.611294799305399e-05,7.611294799305399e-05,weekday_oriented
MLK Jr Dr & 29th St,41.842052,-87.617,4123.0,1512.0,5635.0,0.0013318198674059133,0.0012552759780691996,0.0013103797892230274,-7.654388933671374e-05,7.654388933671374e-05,weekday_oriented
Kingsbury St & Kinzie St 1,41.88907,-87.63835,513.0,106.0,619.0,0.00016571030608276342,8.800215190167669e-05,0.00014394411526691284,-7.770815418108673e-05,7.770815418108673e-05,weekday_oriented
Racine Ave & 18th St,41.8583996,-87.6564226,4204.0,1542.0,5746.0,0.001357984652576876,0.0012801822474753344,0.0013361920619122476,-7.780240510154158e-05,7.780240510154158e-05,weekday_oriented
Franklin St & Madison St,41.88139,-87.63542000000001,406.0,64.0,470.0,0.00013114694789396092,5.3133374733087816e-05,0.0001092952086840857,-7.80135731608731e-05,7.80135731608731e-05,weekday_oriented
Washtenaw Ave & Lawrence Ave,41.9687297,-87.6962603,1992.0,680.0,2672.0,0.0006434599019821925,0.000564542106539058,0.0006213548885188871,-7.89177954431345e-05,7.89177954431345e-05,weekday_oriented
Cityfront Plaza Dr & Pioneer Ct,41.890573,-87.622072,8073.0,3038.0,11111.0,0.002607756922039277,0.0025221748818612623,0.0025837852418912257,-8.558204017801484e-05,8.558204017801484e-05,weekday_oriented
Troy St & Grace St,41.950244,-87.706489,673.0,158.0,831.0,0.00021739383234639333,0.00013117301887231053,0.0001932432306733515,-8.62208134740828e-05,8.62208134740828e-05,weekday_oriented
Wabash Ave & Washington St,41.8832,-87.62662,2108.0,715.0,2823.0,0.0006809304585233242,0.0005935994208462154,0.0006564688810961147,-8.733103767710878e-05,8.733103767710878e-05,weekday_oriented
Ogden Ave & Congress Pkwy,41.87501,-87.67328,2129.0,722.0,2851.0,0.0006877139213454256,0.0005994108837076469,0.0006629800850177197,-8.830303763777872e-05,8.830303763777872e-05,weekday_oriented
Green St & Chicago Ave,41.89466827448534,-87.64995936930755,1231.0,372.0,1603.0,0.00039764013019080263,0.00030883774063607294,0.00037276642451189223,-8.88023895547297e-05,8.88023895547297e-05,weekday_oriented
Smith Park,41.892048,-87.689397,1632.0,526.0,2158.0,0.0005271719678890251,0.00043668992358756546,0.0005018277879579934,-9.048204430145966e-05,9.048204430145966e-05,weekday_oriented
Western Ave & Berteau Ave,41.95774,-87.688273,954.0,262.0,1216.0,0.0003081630253468934,0.00021751475281357824,0.0002827722845954217,-9.064827253331515e-05,9.064827253331515e-05,weekday_oriented
Noble St & Milwaukee Ave,41.9007,-87.66260699999998,5111.0,1877.0,6988.0,0.001650965642083828,0.001558302255843841,0.001625010464434874,-9.266338623998703e-05,9.266338623998703e-05,weekday_oriented
California Ave & Lake St,41.88445395657,-87.6962981368,586.0,115.0,701.0,0.00018929091494054455,9.547403272351716e-05,0.0001630126410373278,-9.381688221702739e-05,9.381688221702739e-05,weekday_oriented
Green St & Lake St,41.88558,-87.64841,2923.0,1024.0,3947.0,0.000944193420428689,0.0008501339957294051,0.0009178472099491196,-9.405942469928395e-05,9.405942469928395e-05,weekday_oriented
Racine Ave & 13th St,41.865054,-87.656959,888.0,232.0,1120.0,0.000286843570763146,0.00019260848340744332,0.00026044815686420417,-9.423508735570269e-05,9.423508735570269e-05,weekday_oriented
Wabash Ave & 16th St,41.86038402778688,-87.62581300235036,5196.0,1908.0,7104.0,0.0016784225154113815,0.0015840387342301804,0.0016519854521100952,-9.438378118120107e-05,9.438378118120107e-05,weekday_oriented
Wells St & Polk St,41.87273154226308,-87.63351649045944,7557.0,2826.0,10383.0,0.0024410775498390704,0.0023461705780579087,0.002414493939929493,-9.490697178116169e-05,9.490697178116169e-05,weekday_oriented
Clinton St & 18th St,41.85795,-87.640826,2386.0,814.0,3200.0,0.0007707305854063811,0.0006757901098864606,0.0007441375910405834,-9.494047551992049e-05,9.494047551992049e-05,weekday_oriented
Morgan St & Hubbard St,41.89012,-87.65251000000002,1192.0,349.0,1541.0,0.00038504227066404287,0.00028974293409136947,0.00035834875868548095,-9.52993365726734e-05,9.52993365726734e-05,weekday_oriented
Winchester Ave & Elston Ave,41.92409085038,-87.6764600747,2157.0,721.0,2878.0,0.0006967585384415608,0.0005985806747274424,0.0006692587459421247,-9.817786371411842e-05,9.817786371411842e-05,weekday_oriented
Western Ave & Grace St,41.95037092929293,-87.68816057777777,1156.0,329.0,1485.0,0.00037341347725472615,0.00027313875448727954,0.00034532635084227073,-0.00010027472276744661,0.00010027472276744661,weekday_oriented
Halsted St & North Branch St,41.89939028549696,-87.64854490756989,870.0,217.0,1087.0,0.00028102917405848764,0.00018015534870437585,0.00025277423795659815,-0.00010087382535411179,0.00010087382535411179,weekday_oriented
Prairie Ave & Garfield Blvd,41.794853,-87.618691,1048.0,284.0,1332.0,0.0003385270970267759,0.00023577935037807717,0.00030974727227064285,-0.00010274774664869874,0.00010274774664869874,weekday_oriented
Orleans St & Elm St,41.902924000000006,-87.637715,3679.0,1307.0,4986.0,0.0011883980820243405,0.0010850831371272778,0.001159459384040109,-0.00010331494489706269,0.00010331494489706269,weekday_oriented
Rockwell St & Eastwood Ave,41.96590013976,-87.69363849350002,2298.0,768.0,3066.0,0.0007423046459613847,0.0006376004967970538,0.000712976829415759,-0.0001047041491643309,0.0001047041491643309,weekday_oriented
Paulina St & Howard St,42.019159,-87.673573,1585.0,490.0,2075.0,0.0005119899320490839,0.0004068024003002036,0.0004825267191903783,-0.0001051875317488803,0.0001051875317488803,weekday_oriented
Dearborn Pkwy & Delaware Pl,41.898969,-87.629912,15557.0,5924.0,21481.0,0.005025253863020566,0.004918157998731441,0.004995256122857116,-0.00010709586428912527,0.00010709586428912527,weekday_oriented
Milwaukee Ave & Ainslie St,41.96861,-87.76108,1317.0,383.0,1700.0,0.00042542002555750373,0.0003179700394183224,0.00039532309524030994,-0.00010744998613918135,0.00010744998613918135,weekday_oriented
St. Louis Ave & Balmoral Ave,41.98039423475,-87.7161149615,823.0,189.0,1012.0,0.00026584713821854635,0.00015690949725864994,0.0002353335131665845,-0.00010893764095989641,0.00010893764095989641,weekday_oriented
Canal St & Taylor St,41.870257,-87.639474,3757.0,1330.0,5087.0,0.0012135938010778599,0.001104177943671981,0.0011829462267573274,-0.0001094158574058788,0.0001094158574058788,weekday_oriented
Keystone Ave & Fullerton Ave,41.92459,-87.72785,942.0,234.0,1176.0,0.00030428676087712115,0.0001942689013678523,0.0002734705647074144,-0.00011001785950926884,0.00011001785950926884,weekday_oriented
Karlov Ave & Armitage Ave,41.91748,-87.72895199999999,754.0,159.0,913.0,0.00024355861751735596,0.00013200322785251504,0.00021231175644376645,-0.00011155538966484092,0.00011155538966484092,weekday_oriented
LaSalle St & Washington St Corral N,41.88288,-87.63251,464.0,45.0,509.0,0.00014988222616452675,3.7359404109202365e-05,0.0001183643855748928,-0.00011252282205532438,0.00011252282205532438,weekday_oriented
Racine Ave & 15th St,41.861267,-87.656625,2172.0,708.0,2880.0,0.0007016038690287761,0.0005877879579847839,0.0006697238319365251,-0.00011381591104399217,0.00011381591104399217,weekday_oriented
Clybourn Ave & Division St,41.904613,-87.640552,3729.0,1313.0,5042.0,0.0012045491839817247,0.0010900643910085046,0.0011724817918833193,-0.00011448479297322006,0.00011448479297322006,weekday_oriented
Eckhart Park,41.89637337,-87.66098386,4912.0,1770.0,6682.0,0.0015866842562934384,0.0014694698949619597,0.0015538523072916182,-0.00011721436133147866,0.00011721436133147866,weekday_oriented
Larrabee St & Menomonee St,41.91468,-87.64332,3894.0,1372.0,5266.0,0.001257847820441093,0.00113904672084057,0.00122457142325616,-0.0001188010996005229,0.0001188010996005229,weekday_oriented
Ashland Ave & Grand Ave,41.891072,-87.666611,3584.0,1247.0,4831.0,0.0011577109883053101,0.0010352705983150078,0.0011234152194740808,-0.00012244038999030234,0.00012244038999030234,weekday_oriented
Harper Ave & 59th St,41.78794281287001,-87.58831517019999,1704.0,515.0,2219.0,0.0005504295547076586,0.000427557624805316,0.0005160129107872046,-0.00012287192990234256,0.00012287192990234256,weekday_oriented
Dearborn St & Madison St,41.88206,-87.62963999999998,476.0,35.0,511.0,0.000153758490634299,2.9057314307157398e-05,0.00011882947156929316,-0.0001247011763271416,0.0001247011763271416,weekday_oriented
Wilton Ave & Diversey Pkwy*,41.932418,-87.652705,3653.0,1269.0,4922.0,0.0011799995090065005,0.0010535351958795068,0.0011445766322192973,-0.0001264643131269937,0.0001264643131269937,weekday_oriented
Halsted St & Clybourn Ave,41.909668,-87.648128,12290.0,4629.0,16919.0,0.003969940861125073,0.003843037369366617,0.003934394969629885,-0.00012690349175845626,0.00012690349175845626,weekday_oriented
Dearborn St & Adams St Corral,41.87939,-87.62988,523.0,47.0,570.0,0.00016894052647424028,3.9019822069611365e-05,0.00013254950840410393,-0.00012992070440462892,0.00012992070440462892,weekday_oriented
LaSalle St & Washington St Corral,41.88288,-87.63251,441.0,12.0,453.0,0.00014245271926412994,9.962507762453966e-06,0.00010534197773168258,-0.00013249021150167598,0.00013249021150167598,weekday_oriented
Ashland Ave & Lake St,41.88592,-87.66717,3577.0,1230.0,4807.0,0.0011554498340312763,0.0010211570456515314,0.0011178341875412764,-0.000134292788379745,0.000134292788379745,weekday_oriented
University Library (NU),42.052939,-87.673447,1920.0,585.0,2505.0,0.000620202315163559,0.0004856722534196308,0.0005825202079864567,-0.00013453006174392822,0.00013453006174392822,weekday_oriented
Federal St & Polk St,41.87207763285,-87.6295437729,11632.0,4363.0,15995.0,0.0037573923593658947,0.0036222017806322206,0.0037195252402169162,-0.00013519057873367414,0.00013519057873367414,weekday_oriented
Ogden Ave & Chicago Ave,41.896362458,-87.6540612729,7564.0,2771.0,10335.0,0.0024433387041131044,0.0023005090841466615,0.002403331876063884,-0.0001428296199664429,0.0001428296199664429,weekday_oriented
Calumet Ave & 33rd St,41.83480568947368,-87.61795095789473,2864.0,936.0,3800.0,0.0009251351201189755,0.0007770756054714092,0.0008836633893606928,-0.0001480595146475663,0.0001480595146475663,weekday_oriented
Leavitt St & Division St,41.90299699999999,-87.683825,2871.0,938.0,3809.0,0.0009273962743930093,0.0007787360234318183,0.0008857562763354944,-0.00014866025096119107,0.00014866025096119107,weekday_oriented
Carpenter St & Fulton St,41.88668,-87.65315,955.0,187.0,1142.0,0.00030848604738604107,0.00015524907929824095,0.0002655641028026082,-0.00015323696808780012,0.00015323696808780012,weekday_oriented
Drexel Ave & 60th St,41.785861,-87.604553,3409.0,1138.0,4547.0,0.001101182131454465,0.0009447778194727177,0.001057373008269229,-0.00015640431198174726,0.00015640431198174726,weekday_oriented
Racine Ave & Randolph St,41.884081224846845,-87.65692072930314,2861.0,921.0,3782.0,0.0009241660540015324,0.0007646224707683418,0.0008794776154110895,-0.00015954358323319064,0.00015954358323319064,weekday_oriented
Racine Ave & Washington Blvd,41.883073,-87.656952,3581.0,1196.0,4777.0,0.001156741922187867,0.0009929299403245784,0.0011108578976252708,-0.00016381198186328863,0.00016381198186328863,weekday_oriented
Lincoln Ave & Roscoe St*,41.9433502470174,-87.67066776752472,6193.0,2205.0,8398.0,0.0020004754884416255,0.001830610801350916,0.001952896090487131,-0.00016986468709070945,0.00016986468709070945,weekday_oriented
