end_station_name,return_count_weekday,return_count_weekend,return_share_weekday,return_share_weekend,end_lat,end_lng,total_return_count,weekend_minus_weekday_share,weekday_minus_weekend_share,weekend_weekday_share_ratio,orientation
Loomis Blvd & 84th St,57.0,17.0,1.837343523605835e-05,1.4082126964456711e-05,41.74148652861805,-87.65841007232666,74.0,-4.291308271601639e-06,4.291308271601639e-06,0.7664522355941428,weekday_oriented
Loomis St & Archer Ave,619.0,299.0,0.00019952905984421261,0.0002476797624925033,41.84163253965,-87.6574349533,918.0,4.815070264829071e-05,-4.815070264829071e-05,1.241320544312398,weekend_oriented
Loomis St & Jackson Blvd,3868.0,1118.0,0.0012468148682995386,0.0009261069380154472,41.877945,-87.662007,4986.0,-0.00032070793028409134,0.00032070793028409134,0.7427784338985943,weekday_oriented
Loomis St & Lexington St,9240.0,3030.0,0.0029784305540557746,0.00250993204131199,41.87222873224032,-87.66136385500431,12270.0,-0.0004684985127437844,0.0004684985127437844,0.8427029447408912,weekday_oriented
Loomis St & Lexington St*,147.0,35.0,4.7384122450887326e-05,2.899261433858735e-05,41.87222873224032,-87.66136385500431,182.0,-1.8391508112299977e-05,1.8391508112299977e-05,0.6118716769939341,weekday_oriented
Lowell Ave & Armitage Ave,346.0,136.0,0.00011152997529256472,0.00011265701571565369,41.9170767,-87.7353543,482.0,1.1270404230889666e-06,-1.1270404230889666e-06,1.0101051785849855,weekend_oriented
Lynch Ave & Elston Ave,138.0,46.0,4.4483053729404424e-05,3.8104578845000516e-05,41.98096,-87.76149,184.0,-6.378474884403908e-06,6.378474884403908e-06,0.8566121036719352,weekday_oriented
MLK Jr Dr & 29th St,4123.0,1512.0,0.0013290118154082207,0.0012524809394269733,41.842052,-87.617,5635.0,-7.653087598124739e-05,7.653087598124739e-05,0.9424152460428005,weekday_oriented
MLK Jr Dr & 47th St,431.0,161.0,0.00013892895766212543,0.0001333660259575018,41.809851,-87.616279,592.0,-5.562931704623634e-06,5.562931704623634e-06,0.9599587317362281,weekday_oriented
MLK Jr Dr & 56th St,129.0,63.0,4.158198500792153e-05,5.2186705809457224e-05,41.79342945658,-87.6158532619,192.0,1.0604720801535696e-05,-1.0604720801535696e-05,1.2550254821657345,weekend_oriented
